"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.336,0.319,0.354,0.28,0.364,0.318,0.354,0.372,0.317,0.329,0.32,0.306,0.425,0.352,0.705,0.119,0.128
"Mauricio Macri por Juntos por el Cambio",0.445,0.448,0.441,0.428,0.422,0.454,0.494,0.415,0.451,0.463,0.465,0.462,0.317,0.436,0.172,0.727,0.385
"No sabe",0.219,0.233,0.205,0.292,0.214,0.228,0.152,0.213,0.232,0.208,0.215,0.232,0.258,0.212,0.123,0.154,0.487
