"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.289,0.269,0.31,0.198,0.342,0.283,0.27,0.34,0.258,0.282,0.277,0.238,0.367,0.312,0.686,0.055,0.039
"Patricia Bullrich por Juntos por el Cambio",0.355,0.324,0.386,0.24,0.291,0.415,0.514,0.343,0.343,0.381,0.388,0.32,0.262,0.352,0.092,0.632,0.313
"Javier Milei por los liberales libertarios",0.183,0.257,0.109,0.342,0.205,0.128,0.065,0.155,0.218,0.165,0.168,0.272,0.165,0.161,0.065,0.19,0.247
"Nicolás del Caño por la izquierda",0.02,0.02,0.019,0.013,0.031,0.016,0.008,0.023,0.015,0.022,0.021,0.017,0.052,0.016,0.019,0.008,0.065
"Otro candidato",0.078,0.075,0.081,0.066,0.085,0.089,0.057,0.073,0.079,0.081,0.077,0.06,0.111,0.081,0.067,0.065,0.195
"Aún no lo tengo decidido",0.075,0.055,0.095,0.141,0.046,0.069,0.086,0.066,0.087,0.069,0.069,0.093,0.043,0.078,0.071,0.05,0.141
