"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.274,0.259,0.289,0.198,0.31,0.271,0.268,0.266,0.253,0.306,0.257,0.196,0.396,0.304,0.631,0.056,0.077
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.421,0.399,0.444,0.313,0.39,0.468,0.518,0.401,0.417,0.445,0.454,0.374,0.331,0.425,0.107,0.689,0.551
"No sabe",0.305,0.342,0.267,0.489,0.3,0.261,0.214,0.333,0.33,0.249,0.289,0.43,0.273,0.271,0.262,0.255,0.372
