"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.268,0.239,0.297,0.259,0.288,0.249,0.263,0.349,0.259,0.192,0.238,0.303,0.312,0.273,0.413,0.168,0.148
"2",0.051,0.05,0.051,0.055,0.049,0.051,0.048,0.049,0.056,0.045,0.048,0.043,0.061,0.056,0.063,0.036,0.045
"3",0.045,0.045,0.046,0.038,0.051,0.047,0.043,0.039,0.041,0.059,0.048,0.047,0.051,0.042,0.069,0.022,0.082
"4",0.04,0.04,0.039,0.038,0.041,0.042,0.036,0.028,0.042,0.05,0.043,0.026,0.035,0.044,0.045,0.032,0.069
"5",0.19,0.192,0.188,0.189,0.192,0.204,0.164,0.144,0.203,0.222,0.202,0.159,0.184,0.194,0.169,0.172,0.306
"6",0.048,0.05,0.045,0.047,0.047,0.047,0.05,0.037,0.047,0.061,0.057,0.041,0.058,0.042,0.03,0.055,0.092
"7",0.059,0.066,0.052,0.042,0.052,0.076,0.075,0.033,0.052,0.098,0.069,0.058,0.059,0.05,0.027,0.102,0.062
"8",0.06,0.072,0.049,0.068,0.052,0.065,0.06,0.052,0.059,0.07,0.066,0.051,0.029,0.063,0.03,0.093,0.076
"9",0.239,0.246,0.233,0.264,0.228,0.219,0.261,0.269,0.241,0.203,0.229,0.272,0.211,0.236,0.154,0.32,0.12
