"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.402,0.481,0.448,0.299
"P04","Realizo changas o trabajos de vez en cuando",0.231,0.196,0.216,0.253
"P04","No tengo trabajo",0.189,0.198,0.148,0.25
"P04","Soy jubilado o pensionado",0.178,0.125,0.188,0.198
"P05","1",0.253,0.242,0.341,0.259
"P05","2",0.063,0.073,0.078,0.06
"P05","3",0.035,0.046,0.07,0.034
"P05","4",0.029,0.021,0.097,0.09
"P05","5",0.108,0.201,0.232,0.197
"P05","6",0.054,0.068,0.035,0.048
"P05","7",0.111,0.105,0.038,0.076
"P05","8",0.086,0.043,0.022,0.003
"P05","9",0.261,0.201,0.087,0.233
"P06","1",0.468,0.356,0.149,0.377
"P06","2",0.071,0.07,0.034,0.043
"P06","3",0.062,0.117,0.028,0.045
"P06","4",0.038,0.031,0.037,0.062
"P06","5",0.141,0.199,0.212,0.213
"P06","6",0.036,0.036,0.06,0.046
"P06","7",0.023,0.034,0.086,0.029
"P06","8",0.024,0.044,0.09,0.011
"P06","9",0.137,0.113,0.304,0.174
"P07","1",0.591,0.441,0.249,0.365
"P07","2",0.045,0.056,0.032,0.036
"P07","3",0.03,0.039,0.029,0.013
"P07","4",0.019,0.011,0.016,0.008
"P07","5",0.053,0.087,0.119,0.17
"P07","6",0.009,0.046,0.035,0.021
"P07","7",0.008,0.022,0.046,0.009
"P07","8",0.014,0.029,0.051,0.016
"P07","9",0.231,0.269,0.423,0.362
"P09","Del Frente de Todos y el peronismo",0.782,0.529,0.051,0.202
"P09","De Juntos por el cambio",0.08,0.11,0.473,0.08
"P09","De los Liberales libertarios",0.009,0.066,0.27,0.108
"P09","De la Izquierda",0.028,0.088,0.032,0.064
"P09","No sabe",0.101,0.207,0.174,0.546
"P10","A Alberto Fernández",0.239,0.283,0.112,0.303
"P10","A Sergio Massa",0.181,0.319,0.356,0.289
"P10","A algún candidato del peronismo",0.117,0.163,0.383,0.239
"P10","A algún candidato del kirchnerismo",0.463,0.235,0.149,0.169
"P11","A Alberto Fernández",0.203,0.267,0.09,0.209
"P11","A Sergio Massa",0.094,0.255,0.263,0.256
"P11","A algún candidato del peronismo",0.056,0.219,0.476,0.207
"P11","A Cristina Fernández de Kirchner",0.647,0.259,0.171,0.328
"P12","A Horacio Rodriguez Larreta",0.326,0.191,0.241,0.235
"P12","A Mauricio Macri",0.122,0.587,0.314,0.5
"P12","A Patricia Bullrich",0.143,0.022,0.353,0.162
"P12","A Facundo Manes",0.238,0.162,0.05,0.086
"P12","A Gerardo Morales",0.171,0.038,0.042,0.017
"P13","Seguro lo votaria",0.277,0.188,0.189,0.484
"P13","Quizás lo votaría",0.182,0.513,0.37,0.404
"P13","Nunca lo votaría",0.541,0.299,0.441,0.112
"P14","Lo votaría",0.039,0.108,0.316,0.042
"P14","Puede que lo vote",0.06,0.057,0.292,0.086
"P14","Nunca lo votaría",0.828,0.768,0.309,0.508
"P14","No sabe",0.073,0.067,0.083,0.364
"P15","Lo votaría",0.27,0.223,0.057,0.123
"P15","Puede que lo vote",0.352,0.355,0.096,0.137
"P15","Nunca lo votaría",0.266,0.313,0.798,0.237
"P15","No sabe",0.112,0.109,0.049,0.503
"P16","Lo votaría",0.412,0.197,0.011,0.129
"P16","Puede que lo vote",0.325,0.559,0.037,0.115
"P16","Nunca lo votaría",0.17,0.17,0.923,0.126
"P16","No sabe",0.093,0.074,0.029,0.63
"P18","Lo votaría",0.114,0.059,0.16,0.019
"P18","Puede que lo vote",0.063,0.134,0.344,0.086
"P18","Nunca lo votaría",0.763,0.725,0.423,0.287
"P18","No sabe",0.06,0.082,0.073,0.608
"P19","Lo votaría",0.052,0.056,0.089,0.025
"P19","Puede que lo vote",0.111,0.235,0.264,0.138
"P19","Nunca lo votaría",0.695,0.49,0.517,0.216
"P19","No sabe",0.142,0.219,0.13,0.621
"P20","La votaría",0.039,0.076,0.381,0.027
"P20","Puede que la vote",0.054,0.071,0.273,0.073
"P20","Nunca la votaría",0.852,0.772,0.286,0.358
"P20","No sabe",0.055,0.081,0.06,0.542
"P21","Lo votaría",0.052,0.101,0.308,0.108
"P21","Puede que lo vote",0.055,0.158,0.256,0.085
"P21","Nunca lo votaría",0.833,0.651,0.377,0.393
"P21","No sabe",0.06,0.09,0.059,0.414
"P22","La votaría",0.034,0.068,0.176,0.037
"P22","Puede que la vote",0.054,0.148,0.291,0.085
"P22","Nunca la votaría",0.843,0.685,0.416,0.342
"P22","No sabe",0.069,0.099,0.117,0.536
"P23","Lo votaría",0.323,0.12,0.027,0.085
"P23","Puede que lo vote",0.243,0.258,0.07,0.093
"P23","Nunca lo votaría",0.334,0.478,0.787,0.207
"P23","No sabe",0.1,0.144,0.116,0.615
"P24","Lo votaría",0.058,0.042,0.063,0.012
"P24","Puede que lo vote",0.084,0.175,0.196,0.058
"P24","Nunca lo votaría",0.725,0.597,0.595,0.243
"P24","No sabe",0.133,0.186,0.146,0.687
"P25","Mauricio Macri por Juntos por el Cambio",0.015,0.055,0.193,0.043
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.01,0.035,0.12,0.061
"P25","Patricia Bullrich por Juntos por el Cambio",0.007,0.01,0.239,0.041
"P25","Facundo Manes por Juntos por el Cambio",0.006,0.053,0.055,0.03
"P25","Alberto Fernández por el Frente de Todos",0.19,0.266,0.007,0.09
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.719,0.286,0.016,0.11
"P25","Javier Milei por los liberales libertarios",0.009,0.036,0.232,0.097
"P25","Nicolás del Caño por la izquierda",0.006,0.047,0.013,0.01
"P25","Otros candidatos",0.019,0.071,0.044,0.148
"P25","Aún no lo tengo decidido",0.019,0.141,0.081,0.37
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.02,0.045,0.167,0.058
"P26","Patricia Bullrich por Juntos por el Cambio",0.024,0.022,0.34,0.034
"P26","Facundo Manes por Juntos por el Cambio",0.015,0.04,0.098,0.035
"P26","Wado de Pedro por el Frente de Todos",0.372,0.177,0.012,0.098
"P26","Sergio Massa por el Frente de Todos",0.347,0.357,0.032,0.18
"P26","Javier Milei por los liberales libertarios",0.044,0.059,0.216,0.123
"P26","Nicolás del Caño por la izquierda",0.021,0.047,0.033,0.032
"P26","Otros candidatos",0.049,0.05,0.025,0.103
"P26","Aún no lo tengo decidido",0.108,0.203,0.077,0.337
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.882,0.503,0.016,0.226
"P27","Mauricio Macri por Juntos por el Cambio",0.025,0.056,0.406,0.034
"P27","Javier Milei por los liberales libertarios",0.019,0.082,0.309,0.136
"P27","Nicolás del Caño por la izquierda",0.016,0.075,0.02,0.061
"P27","Otro candidato",0.018,0.091,0.133,0.173
"P27","Aún no lo tengo decidido",0.04,0.193,0.116,0.37
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.095,0.111,0.342,0.128
"P29","Wado de Pedro por el Frente de Todos",0.63,0.329,0.052,0.091
"P29","Javier Milei por los liberales libertarios",0.031,0.125,0.347,0.154
"P29","Nicolás del Caño por la izquierda",0.022,0.076,0.014,0.085
"P29","Otro candidato",0.089,0.149,0.13,0.12
"P29","Aún no lo tengo decidido",0.133,0.21,0.115,0.422
"P31","Sergio Massa por el Frente de Todos",0.596,0.458,0.054,0.254
"P31","Patricia Bullrich por Juntos por el Cambio",0.071,0.035,0.481,0.034
"P31","Javier Milei por los liberales libertarios",0.025,0.134,0.282,0.123
"P31","Nicolás del Caño por la izquierda",0.037,0.095,0.017,0.05
"P31","Otro candidato",0.137,0.127,0.082,0.114
"P31","Aún no lo tengo decidido",0.134,0.151,0.084,0.425
"P33","Sergio Massa por el Frente de Todos",0.587,0.413,0.064,0.184
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.074,0.137,0.368,0.072
"P33","Javier Milei por los liberales libertarios",0.027,0.089,0.339,0.146
"P33","Nicolás del Caño por la izquierda",0.036,0.081,0.02,0.078
"P33","Otro candidato",0.151,0.12,0.112,0.184
"P33","Aún no lo tengo decidido",0.125,0.16,0.097,0.336
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.87,0.484,0.041,0.134
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.05,0.063,0.387,0.098
"P35","Javier Milei por los liberales libertarios",0.02,0.077,0.354,0.115
"P35","Nicolás del Caño por la izquierda",0.015,0.071,0.013,0.099
"P35","Otro candidato",0.018,0.128,0.121,0.156
"P35","Aún no lo tengo decidido",0.027,0.177,0.084,0.398
"P36","Sergio Massa por el Frente de Todos",0.642,0.534,0.043,0.234
