"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.529,0.554,0.504,0.507,0.474,0.556,0.628,0.526,0.516,0.548,0.556,0.55,0.445,0.507,0.15,0.844,0.506
"Cristina Fernández de Kirchner por el Frente de Todos",0.314,0.289,0.338,0.227,0.368,0.31,0.279,0.337,0.3,0.308,0.297,0.279,0.386,0.334,0.736,0.068,0.119
"No sabe",0.157,0.157,0.158,0.266,0.158,0.134,0.093,0.137,0.184,0.144,0.147,0.171,0.169,0.159,0.114,0.088,0.375
