"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Si",0.568,0.588,0.548,0.487,0.595,0.593,0.543,0.571,0.563,0.571,0.581,0.622,0.539,0.537,0.6,0.571,0.608
"No",0.432,0.412,0.452,0.513,0.405,0.407,0.457,0.429,0.437,0.429,0.419,0.378,0.461,0.463,0.4,0.429,0.392
