"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.491,0.45,0.455,0.364
"P04","Realizo changas o trabajos de vez en cuando",0.176,0.175,0.214,0.269
"P04","No tengo trabajo",0.112,0.143,0.169,0.183
"P04","Soy jubilado o pensionado",0.221,0.232,0.162,0.184
"P05","1",0.362,0.342,0.298,0.294
"P05","2",0.095,0.072,0.072,0.065
"P05","3",0.027,0.076,0.057,0.041
"P05","4",0.07,0.079,0.075,0.075
"P05","5",0.218,0.234,0.171,0.251
"P05","6",0.052,0.058,0.042,0.035
"P05","7",0.044,0.033,0.075,0.059
"P05","8",0.027,0.02,0.051,0.029
"P05","9",0.105,0.086,0.159,0.151
"P06","1",0.278,0.191,0.273,0.248
"P06","2",0.038,0.055,0.047,0.041
"P06","3",0.027,0.033,0.051,0.042
"P06","4",0.039,0.04,0.039,0.035
"P06","5",0.194,0.21,0.17,0.257
"P06","6",0.051,0.09,0.044,0.06
"P06","7",0.088,0.099,0.058,0.043
"P06","8",0.057,0.082,0.069,0.053
"P06","9",0.228,0.2,0.249,0.221
"P07","1",0.346,0.28,0.394,0.314
"P07","2",0.016,0.045,0.035,0.035
"P07","3",0.019,0.044,0.028,0.026
"P07","4",0.013,0.029,0.014,0.015
"P07","5",0.113,0.1,0.094,0.134
"P07","6",0.015,0.039,0.028,0.032
"P07","7",0.032,0.043,0.031,0.03
"P07","8",0.042,0.064,0.032,0.039
"P07","9",0.404,0.356,0.344,0.375
"P09","Del Frente de Todos y el peronismo",0.289,0.184,0.348,0.202
"P09","De Juntos por el cambio",0.497,0.57,0.271,0.224
"P09","De los Liberales libertarios",0.123,0.125,0.207,0.167
"P09","De la Izquierda",0.023,0.02,0.039,0.016
"P09","No sabe",0.068,0.101,0.135,0.391
"P10","A Alberto Fernández",0.237,0.178,0.223,0.299
"P10","A Sergio Massa",0.192,0.346,0.202,0.239
"P10","A algún candidato del peronismo",0.165,0.262,0.149,0.141
"P10","A algún candidato del kirchnerismo",0.406,0.214,0.426,0.321
"P11","A Alberto Fernández",0.176,0.149,0.184,0.25
"P11","A Sergio Massa",0.171,0.214,0.118,0.203
"P11","A algún candidato del peronismo",0.08,0.202,0.121,0.154
"P11","A Cristina Fernández de Kirchner",0.573,0.435,0.577,0.393
"P12","A Horacio Rodriguez Larreta",0.221,0.229,0.237,0.329
"P12","A Mauricio Macri",0.214,0.32,0.319,0.325
"P12","A Patricia Bullrich",0.118,0.341,0.376,0.273
"P12","A Facundo Manes",0.156,0.089,0.044,0.028
"P12","A Gerardo Morales",0.291,0.021,0.024,0.045
"P13","Seguro lo votaria",0.171,0.153,0.225,0.22
"P13","Quizás lo votaría",0.282,0.38,0.34,0.396
"P13","Nunca lo votaría",0.547,0.467,0.435,0.384
"P14","Lo votaría",0.284,0.343,0.196,0.125
"P14","Puede que lo vote",0.284,0.297,0.179,0.183
"P14","Nunca lo votaría",0.334,0.3,0.566,0.454
"P14","No sabe",0.098,0.06,0.059,0.238
"P15","Lo votaría",0.18,0.1,0.124,0.12
"P15","Puede que lo vote",0.137,0.17,0.205,0.159
"P15","Nunca lo votaría",0.628,0.692,0.625,0.435
"P15","No sabe",0.055,0.038,0.046,0.286
"P16","Lo votaría",0.156,0.092,0.128,0.167
"P16","Puede que lo vote",0.139,0.115,0.184,0.1
"P16","Nunca lo votaría",0.683,0.776,0.636,0.514
"P16","No sabe",0.022,0.017,0.052,0.219
"P17","La votaría",0.265,0.141,0.315,0.209
"P17","Puede que la vote",0.047,0.072,0.063,0.072
"P17","Nunca la votaría",0.678,0.77,0.604,0.536
"P17","No sabe",0.01,0.017,0.018,0.183
"P18","Lo votaría",0.432,0.232,0.091,0.101
"P18","Puede que lo vote",0.233,0.425,0.2,0.238
"P18","Nunca lo votaría",0.262,0.295,0.675,0.324
"P18","No sabe",0.073,0.048,0.034,0.337
"P19","Lo votaría",0.341,0.12,0.044,0.051
"P19","Puede que lo vote",0.22,0.452,0.173,0.153
"P19","Nunca lo votaría",0.293,0.353,0.709,0.252
"P19","No sabe",0.146,0.075,0.074,0.544
"P20","La votaría",0.383,0.46,0.224,0.14
"P20","Puede que la vote",0.277,0.277,0.16,0.196
"P20","Nunca la votaría",0.266,0.239,0.588,0.359
"P20","No sabe",0.074,0.024,0.028,0.305
"P21","Lo votaría",0.245,0.201,0.23,0.19
"P21","Puede que lo vote",0.145,0.32,0.152,0.2
"P21","Nunca lo votaría",0.564,0.439,0.593,0.33
"P21","No sabe",0.046,0.04,0.025,0.28
"P22","La votaría",0.409,0.198,0.089,0.101
"P22","Puede que la vote",0.121,0.401,0.169,0.202
"P22","Nunca la votaría",0.363,0.322,0.692,0.291
"P22","No sabe",0.107,0.079,0.05,0.406
"P23","Lo votaría",0.399,0.08,0.118,0.041
"P23","Puede que lo vote",0.04,0.222,0.126,0.088
"P23","Nunca lo votaría",0.513,0.657,0.718,0.268
"P23","No sabe",0.048,0.041,0.038,0.603
"P25","Mauricio Macri por Juntos por el Cambio",0.145,0.241,0.115,0.066
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.119,0.118,0.068,0.088
"P25","Patricia Bullrich por Juntos por el Cambio",0.11,0.27,0.142,0.088
"P25","Facundo Manes por Juntos por el Cambio",0.175,0.056,0.023,0.044
