"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.298,0.281,0.315,0.309,0.301,0.302,0.269,0.311,0.296,0.287,0.285,0.273,0.325,0.316,0.641,0.08,0.151
"De Juntos por el cambio",0.327,0.307,0.346,0.22,0.293,0.389,0.464,0.332,0.305,0.353,0.341,0.308,0.25,0.335,0.115,0.64,0.232
"De los Liberales libertarios",0.168,0.229,0.108,0.25,0.177,0.13,0.089,0.133,0.189,0.174,0.176,0.177,0.179,0.155,0.074,0.181,0.245
"De la Izquierda",0.035,0.035,0.035,0.04,0.039,0.03,0.028,0.034,0.033,0.041,0.037,0.03,0.052,0.034,0.03,0.013,0.055
"No sabe",0.172,0.148,0.196,0.181,0.19,0.149,0.15,0.19,0.177,0.145,0.161,0.212,0.194,0.16,0.14,0.086,0.317
