"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.305,0.299,0.311,0.28,0.323,0.317,0.284,0.384,0.293,0.232,0.291,0.358,0.264,0.298,0.254,0.387,0.15
"2",0.076,0.067,0.085,0.089,0.081,0.063,0.062,0.077,0.083,0.064,0.078,0.07,0.07,0.078,0.065,0.081,0.067
"3",0.061,0.066,0.056,0.087,0.053,0.059,0.045,0.049,0.062,0.073,0.066,0.062,0.093,0.051,0.035,0.082,0.081
"4",0.069,0.072,0.067,0.046,0.053,0.059,0.158,0.057,0.076,0.074,0.073,0.054,0.047,0.077,0.045,0.093,0.073
"5",0.187,0.212,0.164,0.156,0.204,0.207,0.167,0.148,0.187,0.235,0.192,0.166,0.201,0.192,0.153,0.176,0.404
"6",0.039,0.043,0.034,0.026,0.046,0.041,0.036,0.024,0.036,0.059,0.045,0.032,0.051,0.034,0.052,0.029,0.05
"7",0.059,0.064,0.054,0.063,0.058,0.072,0.038,0.023,0.066,0.091,0.068,0.034,0.056,0.064,0.109,0.035,0.039
"8",0.043,0.044,0.041,0.036,0.045,0.044,0.044,0.041,0.038,0.05,0.04,0.027,0.057,0.05,0.066,0.024,0.017
"9",0.161,0.133,0.188,0.217,0.137,0.138,0.166,0.197,0.159,0.122,0.147,0.197,0.161,0.156,0.221,0.093,0.119
