"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.444,0.46,0.646,0.448,0.511,0.433,0.393,0.498,0.353
"P04","Realizo changas o trabajos de vez en cuando",0.228,0.216,0.088,0.224,0.183,0.255,0.296,0.231,0.243
"P04","No tengo trabajo",0.154,0.144,0.157,0.129,0.147,0.147,0.104,0.109,0.205
"P04","Soy jubilado o pensionado",0.174,0.18,0.109,0.199,0.159,0.165,0.207,0.162,0.199
"P05","1",0.28,0.226,0.189,0.229,0.232,0.224,0.202,0.223,0.387
"P05","2",0.055,0.122,0.061,0.054,0.096,0.146,0.093,0.111,0.077
"P05","3",0.047,0.062,0.145,0.136,0.048,0.085,0.091,0.125,0.054
"P05","4",0.055,0.098,0.098,0.145,0.104,0.097,0.118,0.116,0.061
"P05","5",0.143,0.174,0.187,0.228,0.304,0.273,0.284,0.234,0.194
"P05","6",0.046,0.11,0.078,0.063,0.039,0.076,0.054,0.057,0.018
"P05","7",0.096,0.105,0.121,0.038,0.062,0.033,0.092,0.016,0.029
"P05","8",0.06,0.034,0.055,0.074,0.031,0.019,0.054,0.073,0.024
"P05","9",0.218,0.069,0.066,0.033,0.084,0.047,0.012,0.045,0.156
"P06","1",0.431,0.195,0.089,0.104,0.076,0.072,0.034,0.052,0.243
"P06","2",0.053,0.232,0.068,0.038,0.035,0.03,0.026,0.075,0.031
"P06","3",0.047,0.05,0.28,0.02,0.051,0.011,0.006,0.029,0.029
"P06","4",0.041,0.08,0.107,0.189,0.03,0.073,0.04,0.024,0.023
"P06","5",0.143,0.223,0.167,0.236,0.499,0.156,0.208,0.213,0.142
"P06","6",0.034,0.076,0.068,0.141,0.043,0.296,0.075,0.056,0.035
"P06","7",0.036,0.053,0.089,0.097,0.059,0.075,0.387,0.113,0.045
"P06","8",0.034,0.045,0.044,0.073,0.053,0.151,0.124,0.293,0.057
"P06","9",0.181,0.046,0.088,0.102,0.154,0.136,0.1,0.145,0.395
"P09","Del Frente de Todos y el peronismo",0.455,0.384,0.374,0.261,0.203,0.155,0.143,0.105,0.194
"P09","De Juntos por el cambio",0.241,0.332,0.367,0.434,0.365,0.371,0.433,0.432,0.372
"P09","De los Liberales libertarios",0.089,0.13,0.117,0.095,0.212,0.323,0.249,0.331,0.212
