"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.293,0.254,0.329,0.146,0.312,0.312,0.348,0.285,0.281,0.312,0.305,0.246,0.279,0.303,0.374,0.277,0.365
"Javier Milei por los liberales libertarios",0.342,0.433,0.255,0.53,0.334,0.312,0.243,0.308,0.371,0.339,0.35,0.421,0.294,0.309,0.126,0.453,0.363
"No sabe",0.365,0.313,0.416,0.324,0.354,0.376,0.409,0.407,0.348,0.349,0.345,0.333,0.427,0.388,0.5,0.27,0.272
