"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.492,0.418,0.475,0.199
"P04","Realizo changas o trabajos de vez en cuando",0.153,0.217,0.194,0.237
"P04","No tengo trabajo",0.113,0.158,0.148,0.305
"P04","Soy jubilado o pensionado",0.242,0.207,0.183,0.259
"P05","1",0.287,0.222,0.349,0.458
"P05","2",0.07,0.059,0.094,0.018
"P05","3",0.018,0.048,0.075,0.02
"P05","4",0.064,0.064,0.094,0.026
"P05","5",0.152,0.208,0.203,0.141
"P05","6",0.057,0.07,0.036,0.039
"P05","7",0.105,0.102,0.046,0.029
"P05","8",0.059,0.07,0.03,0.049
"P05","9",0.188,0.157,0.073,0.22
"P06","1",0.432,0.254,0.145,0.557
"P06","2",0.063,0.085,0.042,0.008
"P06","3",0.067,0.099,0.032,0.008
"P06","4",0.034,0.053,0.038,0.023
"P06","5",0.156,0.207,0.188,0.159
"P06","6",0.049,0.048,0.061,0.016
"P06","7",0.046,0.05,0.088,0.078
"P06","8",0.04,0.04,0.097,0.014
"P06","9",0.113,0.164,0.309,0.137
"P07","1",0.49,0.464,0.244,0.298
"P07","2",0.042,0.04,0.038,0.053
"P07","3",0.027,0.052,0.031,0.023
"P07","4",0.008,0.011,0.024,0.014
"P07","5",0.062,0.096,0.115,0.07
"P07","6",0.025,0.025,0.032,0.043
"P07","7",0.035,0.033,0.045,0.037
"P07","8",0.037,0.019,0.061,0.006
"P07","9",0.274,0.26,0.41,0.456
"P09","Del Frente de Todos y el peronismo",0.654,0.468,0.11,0.239
"P09","De Juntos por el cambio",0.188,0.234,0.485,0.093
"P09","De los Liberales libertarios",0.056,0.084,0.271,0.081
"P09","De la Izquierda",0.024,0.041,0.026,0
"P09","No sabe",0.078,0.173,0.108,0.587
"P10","A Alberto Fernández",0.168,0.101,0.126,0.589
"P10","A Sergio Massa",0.343,0.101,0.193,0.229
"P10","A algún candidato del peronismo",0.118,0.172,0.241,0.035
"P10","A algún candidato del kirchnerismo",0.371,0.626,0.44,0.147
"P11","A Alberto Fernández",0.138,0.053,0.079,0.589
"P11","A Sergio Massa",0.211,0.018,0.094,0
"P11","A algún candidato del peronismo",0.084,0.166,0.263,0.035
"P11","A Cristina Fernández de Kirchner",0.567,0.763,0.564,0.376
"P12","A Horacio Rodriguez Larreta",0.349,0.272,0.186,0.163
"P12","A Mauricio Macri",0.308,0.328,0.325,0.581
"P12","A Patricia Bullrich",0.231,0.234,0.412,0.256
"P12","A Facundo Manes",0.064,0.117,0.046,0
"P12","A Gerardo Morales",0.048,0.049,0.031,0
"P13","Seguro lo votaria",0.205,0.225,0.171,0
"P13","Quizás lo votaría",0.308,0.409,0.356,0.689
"P13","Nunca lo votaría",0.487,0.366,0.473,0.311
"P14","Lo votaría",0.132,0.117,0.325,0.046
"P14","Puede que lo vote",0.096,0.167,0.286,0.214
"P14","Nunca lo votaría",0.722,0.623,0.316,0.477
"P14","No sabe",0.05,0.093,0.073,0.263
"P15","Lo votaría",0.367,0.067,0.04,0.038
"P15","Puede que lo vote",0.351,0.397,0.064,0.083
"P15","Nunca lo votaría",0.227,0.396,0.864,0.314
"P15","No sabe",0.055,0.14,0.032,0.565
"P16","Lo votaría",0.301,0.098,0.026,0.262
"P16","Puede que lo vote",0.344,0.271,0.054,0.116
"P16","Nunca lo votaría",0.301,0.542,0.893,0.348
"P16","No sabe",0.054,0.089,0.027,0.274
"P17","La votaría",0.556,0.423,0.087,0.366
"P17","Puede que la vote",0.132,0.071,0.021,0.057
"P17","Nunca la votaría",0.269,0.476,0.875,0.264
"P17","No sabe",0.043,0.03,0.017,0.313
"P18","Lo votaría",0.128,0.121,0.174,0.021
"P18","Puede que lo vote",0.16,0.209,0.33,0.348
"P18","Nunca lo votaría",0.667,0.583,0.438,0.249
"P18","No sabe",0.045,0.087,0.058,0.382
"P19","Lo votaría",0.082,0.06,0.074,0.02
"P19","Puede que lo vote",0.206,0.246,0.263,0.371
"P19","Nunca lo votaría",0.57,0.508,0.567,0.153
"P19","No sabe",0.142,0.186,0.096,0.456
"P20","La votaría",0.115,0.155,0.427,0.173
"P20","Puede que la vote",0.102,0.138,0.261,0.066
"P20","Nunca la votaría",0.73,0.635,0.279,0.239
"P20","No sabe",0.053,0.072,0.033,0.522
"P21","Lo votaría",0.088,0.162,0.301,0.193
"P21","Puede que lo vote",0.13,0.115,0.247,0.156
"P21","Nunca lo votaría",0.719,0.654,0.407,0.259
"P21","No sabe",0.063,0.069,0.045,0.392
"P22","La votaría",0.056,0.111,0.202,0.046
"P22","Puede que la vote",0.136,0.139,0.282,0.191
"P22","Nunca la votaría",0.72,0.616,0.434,0.307
"P22","No sabe",0.088,0.134,0.082,0.456
"P23","Lo votaría",0.301,0.206,0.054,0.034
"P23","Puede que lo vote",0.229,0.21,0.093,0.101
"P23","Nunca lo votaría",0.367,0.417,0.771,0.31
"P23","No sabe",0.103,0.167,0.082,0.555
"P24","Lo votaría",0.072,0.045,0.066,0.024
"P24","Puede que lo vote",0.134,0.153,0.212,0.109
"P24","Nunca lo votaría",0.633,0.617,0.61,0.259
"P24","No sabe",0.161,0.185,0.112,0.608
"P25","Mauricio Macri por Juntos por el Cambio",0.068,0.082,0.198,0.044
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.073,0.089,0.099,0.017
"P25","Patricia Bullrich por Juntos por el Cambio",0.06,0.098,0.27,0.06
"P25","Facundo Manes por Juntos por el Cambio",0.022,0.059,0.038,0.05
"P25","Alberto Fernández por el Frente de Todos",0.125,0.036,0.006,0.164
"P25","Cristina Fernández de Kirchner por el Frente de Todos",0.531,0.416,0.087,0.188
"P25","Javier Milei por los liberales libertarios",0.028,0.091,0.215,0.038
"P25","Nicolás del Caño por la izquierda",0.006,0.015,0.012,0
"P25","Otros candidatos",0.042,0.049,0.032,0
"P25","Aún no lo tengo decidido",0.045,0.065,0.043,0.439
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.083,0.135,0.138,0.026
"P26","Patricia Bullrich por Juntos por el Cambio",0.102,0.116,0.363,0.171
"P26","Facundo Manes por Juntos por el Cambio",0.046,0.083,0.091,0.114
"P26","Wado de Pedro por el Frente de Todos",0.253,0.266,0.045,0.091
"P26","Sergio Massa por el Frente de Todos",0.378,0.126,0.038,0.192
"P26","Javier Milei por los liberales libertarios",0.047,0.086,0.205,0.058
"P26","Nicolás del Caño por la izquierda",0.009,0.02,0.042,0
"P26","Otros candidatos",0.029,0.057,0.026,0.008
"P26","Aún no lo tengo decidido",0.053,0.111,0.052,0.34
"P27","Cristina Fernández de Kirchner por el Frente de Todos",0.623,0.471,0.099,0.296
"P27","Mauricio Macri por Juntos por el Cambio",0.146,0.156,0.421,0.06
"P27","Javier Milei por los liberales libertarios",0.064,0.13,0.29,0.081
"P27","Nicolás del Caño por la izquierda",0.013,0.03,0.018,0.041
"P27","Otro candidato",0.078,0.114,0.093,0.191
"P27","Aún no lo tengo decidido",0.076,0.099,0.079,0.331
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.199,0.174,0.344,0.154
"P29","Wado de Pedro por el Frente de Todos",0.502,0.379,0.091,0.066
"P29","Javier Milei por los liberales libertarios",0.08,0.156,0.337,0.094
"P29","Nicolás del Caño por la izquierda",0.018,0.028,0.017,0.048
"P29","Otro candidato",0.091,0.12,0.123,0.093
"P29","Aún no lo tengo decidido",0.11,0.143,0.088,0.545
"P31","Sergio Massa por el Frente de Todos",0.655,0.329,0.052,0.169
"P31","Patricia Bullrich por Juntos por el Cambio",0.164,0.21,0.482,0.156
"P31","Javier Milei por los liberales libertarios",0.052,0.133,0.265,0.059
"P31","Nicolás del Caño por la izquierda",0.018,0.029,0.025,0.062
"P31","Otro candidato",0.062,0.148,0.102,0.057
"P31","Aún no lo tengo decidido",0.049,0.151,0.074,0.497
"P33","Sergio Massa por el Frente de Todos",0.621,0.312,0.058,0.131
"P33","Horacio Rodríguez Larreta por Juntos por el Cambio",0.211,0.198,0.361,0.073
"P33","Javier Milei por los liberales libertarios",0.05,0.13,0.339,0.06
"P33","Nicolás del Caño por la izquierda",0.015,0.034,0.027,0.061
"P33","Otro candidato",0.051,0.18,0.131,0.115
"P33","Aún no lo tengo decidido",0.052,0.146,0.084,0.56
"P35","Cristina Fernández de Kirchner por el Frente de Todos",0.671,0.457,0.104,0.303
"P35","Horacio Rodríguez Larreta por Juntos por el Cambio",0.167,0.213,0.359,0.059
"P35","Javier Milei por los liberales libertarios",0.051,0.122,0.353,0.117
"P35","Nicolás del Caño por la izquierda",0.02,0.018,0.016,0.042
"P35","Otro candidato",0.046,0.117,0.104,0.057
"P35","Aún no lo tengo decidido",0.045,0.073,0.064,0.422
"P36","Sergio Massa por el Frente de Todos",0.658,0.337,0.058,0.119
"P36","Mauricio Macri por Juntos por el Cambio",0.17,0.163,0.414,0.087
"P36","Javier Milei por los liberales libertarios",0.049,0.142,0.307,0.124
"P36","Nicolás del Caño por la izquierda",0.014,0.024,0.027,0.041
"P36","Otro candidato",0.069,0.18,0.125,0.08
"P36","Aún no lo tengo decidido",0.04,0.154,0.069,0.549
"P37","Wado de Pedro por el Frente de Todos",0.567,0.367,0.079,0.053
"P37","Mauricio Macri por Juntos por el Cambio",0.162,0.179,0.43,0.08
"P37","Javier Milei por los liberales libertarios",0.062,0.134,0.3,0.187
"P37","Nicolás del Caño por la izquierda",0.028,0.026,0.02,0.061
"P37","Otro candidato",0.085,0.155,0.11,0.049
