"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Cristina Fernández de Kirchner por el Frente de Todos",0.296,0.272,0.319,0.239,0.329,0.29,0.293,0.354,0.268,0.274,0.264,0.276,0.331,0.327,0.664,0.086,0.089
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.264,0.218,0.309,0.163,0.235,0.309,0.382,0.254,0.254,0.288,0.281,0.24,0.162,0.274,0.087,0.463,0.302
"Javier Milei por los liberales libertarios",0.237,0.324,0.153,0.368,0.248,0.191,0.128,0.211,0.26,0.233,0.244,0.299,0.231,0.205,0.089,0.292,0.207
"Nicolás del Caño por la izquierda",0.021,0.017,0.024,0.019,0.029,0.019,0.005,0.019,0.02,0.022,0.021,0.008,0.07,0.019,0.023,0.004,0.025
"Otro candidato",0.095,0.098,0.092,0.111,0.087,0.099,0.089,0.078,0.108,0.095,0.097,0.081,0.121,0.095,0.07,0.089,0.175
"Aún no lo tengo decidido",0.087,0.071,0.103,0.1,0.072,0.092,0.103,0.084,0.09,0.088,0.093,0.096,0.085,0.08,0.067,0.066,0.202
