"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.284,0.277,0.292,0.192,0.33,0.288,0.265,0.302,0.263,0.295,0.273,0.217,0.298,0.321,0.638,0.075,0.197
"Javier Milei por los liberales libertarios",0.408,0.469,0.348,0.538,0.409,0.364,0.35,0.363,0.441,0.409,0.427,0.479,0.342,0.37,0.14,0.571,0.489
"No sabe",0.308,0.254,0.36,0.27,0.261,0.348,0.385,0.335,0.296,0.296,0.3,0.304,0.36,0.309,0.222,0.354,0.314
