"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Sergio Massa",0.288,0.284,0.292,0.27,0.268,0.298,0.34,0.356,0.278,0.234,0.264,0.307,0.203,0.313,0.301,0.259,0.301
"A Daniel Scioli",0.108,0.112,0.105,0.15,0.092,0.103,0.11,0.136,0.116,0.071,0.127,0.141,0.1,0.08,0.102,0.098,0.156
"A algún candidato del peronismo",0.158,0.171,0.146,0.17,0.182,0.133,0.123,0.158,0.161,0.152,0.176,0.18,0.153,0.134,0.166,0.145,0.208
"A algún candidato del kirchnerismo",0.446,0.433,0.457,0.41,0.458,0.466,0.427,0.35,0.445,0.543,0.433,0.372,0.544,0.473,0.431,0.498,0.335
