"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Mucho",0.401,0.356,0.486,0.221
"P05","Bastante",0.343,0.448,0.369,0.332
"P05","Poco",0.135,0.138,0.101,0.266
"P05","Nada",0.098,0.037,0.031,0.105
"P05","No sabe",0.023,0.021,0.013,0.076
"P06","Siempre",0.314,0.293,0.314,0.256
"P06","Casi siempre",0.448,0.465,0.433,0.379
"P06","Casi nunca",0.183,0.184,0.196,0.168
"P06","Nunca, pero esta es una excepción",0.055,0.058,0.057,0.197
"P07","Del Frente de Todos y el peronismo",0.146,0.249,0.387,0.166
"P07","De Juntos por el Cambio",0.412,0.398,0.328,0.373
"P07","De los Liberales libertarios",0.283,0.223,0.218,0.214
"P07","De la Izquierda",0.043,0.022,0.029,0.028
"P07","No sabe",0.116,0.108,0.038,0.219
"P08","A Sergio Massa",0.232,0.434,0.243,0.337
"P08","A Daniel Scioli",0.244,0.085,0.08,0.067
"P08","A algún candidato del peronismo",0.411,0.15,0.103,0.188
"P08","A algún candidato del kirchnerismo",0.113,0.331,0.574,0.408
"P09","A Horacio Rodríguez Larreta",0.203,0.153,0.078,0.089
"P09","A Patricia Bullrich",0.666,0.687,0.818,0.815
"P09","A Facundo Manes",0.055,0.06,0.077,0.096
"P09","A Gerardo Morales",0.076,0.1,0.027,0
"P10","Sergio Massa por el Frente de Todos",0.078,0.151,0.21,0.116
"P10","Patricia Bullrich por Juntos por el Cambio",0.208,0.215,0.194,0.22
"P10","Horacio Rodríguez Larreta por Juntos por el Cambio",0.059,0.079,0.02,0.044
"P10","Juan Schiaretti por Juntos por el Cambio",0.201,0.087,0.076,0.112
"P10","Jose Luis Espert por Juntos por el Cambio",0.062,0.083,0.105,0.078
"P10","Javier Milei por la Libertad Avanza",0.304,0.26,0.239,0.235
"P10","Al candidato del Frente de Izquierda",0.007,0.018,0.045,0.003
"P10","En blanco",0.014,0.016,0.033,0.009
"P10","No sabe",0.067,0.091,0.078,0.183
"P13","Wado de Pedro por el Frente de Todos",0.172,0.186,0.27,0.154
"P13","Patricia Bullrich por Juntos por el Cambio",0.164,0.21,0.183,0.162
"P13","Horacio Rodríguez Larreta por Juntos por el Cambio",0.08,0.083,0.034,0.07
"P13","Juan Schiaretti por Juntos por el Cambio",0.195,0.091,0.074,0.048
"P13","Jose Luis Espert por Juntos por el Cambio",0.063,0.096,0.117,0.093
"P13","Javier Milei por la Libertad Avanza",0.247,0.231,0.247,0.276
"P13","Al candidato del Frente de Izquierda",0.007,0.017,0.024,0.005
"P13","En blanco",0.022,0.027,0.021,0.007
"P13","No sabe",0.05,0.059,0.03,0.185
"P16","Sergio Massa por el Frente de Todos",0.092,0.115,0.102,0.083
"P16","Wado de Pedro por el Frente de Todos",0.071,0.127,0.273,0.074
"P16","Daniel Scioli por el Frente de Todos",0.058,0.05,0.039,0.078
