"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.229,0.211,0.245,0.185,0.258,0.238,0.201,0.222,0.199,0.275,0.2,0.187,0.268,0.268,0.24,0.282,0.163
"Daniel Scioli por el Frente de Todos",0.069,0.069,0.07,0.065,0.069,0.072,0.072,0.083,0.072,0.053,0.06,0.075,0.07,0.076,0.082,0.052,0.094
"Patricia Bullrich por Juntos por el Cambio",0.28,0.244,0.314,0.164,0.213,0.359,0.447,0.251,0.278,0.313,0.289,0.288,0.203,0.279,0.286,0.31,0.265
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.073,0.063,0.082,0.063,0.071,0.076,0.082,0.064,0.08,0.071,0.074,0.074,0.102,0.067,0.072,0.067,0.085
"Javier Milei por la Libertad Avanza",0.222,0.304,0.146,0.395,0.241,0.148,0.089,0.236,0.239,0.184,0.251,0.252,0.227,0.181,0.225,0.193,0.219
"Al candidato del Frente de Izquierda",0.021,0.021,0.022,0.019,0.03,0.018,0.01,0.021,0.022,0.021,0.024,0.013,0.032,0.021,0.021,0.023,0.02
"En blanco",0.027,0.028,0.026,0.037,0.028,0.024,0.02,0.023,0.032,0.024,0.028,0.015,0.017,0.033,0.023,0.023,0.024
"No sabe",0.079,0.06,0.095,0.072,0.09,0.065,0.079,0.1,0.078,0.059,0.074,0.096,0.081,0.075,0.051,0.05,0.13
