"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Mucho",0.36,0.403,0.321,0.323,0.369,0.377,0.366,0.328,0.331,0.438,0.392,0.295,0.343,0.363,0,1,0
"Bastante",0.314,0.318,0.311,0.278,0.309,0.338,0.344,0.239,0.347,0.351,0.314,0.284,0.295,0.333,1,0,0
"Poco",0.174,0.146,0.199,0.195,0.168,0.176,0.157,0.184,0.19,0.138,0.16,0.225,0.155,0.164,0,0,1
"Nada",0.111,0.098,0.122,0.144,0.117,0.087,0.085,0.176,0.101,0.053,0.101,0.136,0.141,0.104,0,0,0
"No sabe",0.041,0.035,0.047,0.06,0.037,0.022,0.048,0.073,0.031,0.02,0.033,0.06,0.066,0.036,0,0,0
