"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.197,0.186,0.207,0.165,0.216,0.202,0.184,0.211,0.172,0.215,0.172,0.192,0.275,0.212,0.193,0.229,0.162
"Daniel Scioli por el Frente de Todos",0.087,0.089,0.085,0.079,0.088,0.091,0.086,0.096,0.084,0.08,0.077,0.081,0.081,0.099,0.095,0.087,0.094
"Patricia Bullrich por Juntos por el Cambio",0.266,0.24,0.291,0.166,0.205,0.339,0.411,0.244,0.267,0.288,0.278,0.276,0.181,0.262,0.281,0.288,0.254
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.083,0.071,0.093,0.066,0.08,0.087,0.101,0.082,0.084,0.081,0.084,0.083,0.094,0.08,0.081,0.077,0.093
"Javier Milei por la Libertad Avanza",0.207,0.267,0.151,0.354,0.225,0.142,0.092,0.197,0.232,0.182,0.227,0.217,0.224,0.181,0.21,0.185,0.204
"Al candidato del Frente de Izquierda",0.033,0.029,0.037,0.039,0.043,0.027,0.016,0.035,0.029,0.038,0.035,0.022,0.039,0.036,0.035,0.034,0.032
"En blanco",0.033,0.036,0.03,0.047,0.032,0.029,0.023,0.025,0.04,0.032,0.037,0.019,0.04,0.035,0.026,0.03,0.027
"No sabe",0.094,0.082,0.106,0.084,0.111,0.083,0.087,0.11,0.092,0.084,0.09,0.11,0.066,0.095,0.079,0.07,0.134
