"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.276,0.245,0.304,0.235,0.227,0.297,0.381,0.237,0.268,0.32,0.264,0.272,0.29,0.287,0.268,0.29,0.28
"Javier Milei por los liberales libertarios",0.33,0.411,0.253,0.499,0.363,0.268,0.188,0.343,0.34,0.306,0.37,0.33,0.304,0.295,0.374,0.307,0.29
"En blanco",0.237,0.219,0.255,0.158,0.266,0.277,0.202,0.186,0.24,0.279,0.227,0.189,0.279,0.262,0.209,0.271,0.223
"No sabe",0.157,0.125,0.188,0.108,0.144,0.158,0.229,0.234,0.152,0.095,0.139,0.209,0.127,0.156,0.149,0.132,0.207
