"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.166,0.16,0.171,0.114,0.177,0.182,0.182,0.174,0.156,0.17,0.144,0.155,0.172,0.19,0.18,0.189,0.161
"Patricia Bullrich por Juntos por el Cambio",0.168,0.15,0.183,0.086,0.133,0.224,0.271,0.145,0.164,0.198,0.176,0.159,0.127,0.17,0.174,0.19,0.162
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.05,0.046,0.054,0.031,0.053,0.058,0.055,0.042,0.053,0.054,0.05,0.049,0.053,0.05,0.059,0.04,0.066
"Juan Schiaretti por Juntos por el Cambio",0.093,0.113,0.076,0.16,0.099,0.058,0.049,0.106,0.096,0.077,0.118,0.093,0.086,0.072,0.103,0.072,0.109
"Jose Luis Espert por Juntos por el Cambio",0.074,0.076,0.072,0.064,0.08,0.072,0.075,0.073,0.069,0.081,0.065,0.062,0.094,0.085,0.08,0.091,0.042
"Javier Milei por la Libertad Avanza",0.238,0.282,0.199,0.323,0.225,0.214,0.193,0.224,0.253,0.232,0.257,0.27,0.218,0.209,0.23,0.245,0.224
"Al candidato del Frente de Izquierda",0.032,0.032,0.032,0.031,0.04,0.027,0.022,0.03,0.029,0.039,0.036,0.017,0.029,0.036,0.03,0.036,0.034
"En blanco",0.037,0.038,0.037,0.055,0.037,0.031,0.026,0.037,0.037,0.038,0.034,0.023,0.048,0.045,0.024,0.029,0.035
"No sabe",0.142,0.103,0.176,0.136,0.156,0.134,0.127,0.169,0.143,0.111,0.12,0.172,0.173,0.143,0.12,0.108,0.167
