"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P05","Mucho",0.442,0.349,0.446,0.225
"P05","Bastante",0.38,0.413,0.374,0.394
"P05","Poco",0.123,0.139,0.124,0.144
"P05","Nada",0.038,0.08,0.042,0.101
"P05","No sabe",0.017,0.019,0.014,0.136
"P06","Siempre",0.326,0.186,0.335,0.289
"P06","Casi siempre",0.445,0.459,0.431,0.338
"P06","Casi nunca",0.175,0.285,0.167,0.216
"P06","Nunca, pero esta es una excepción",0.054,0.07,0.067,0.157
"P07","Del Frente de Todos y el peronismo",0.1,0.077,0.582,0.191
"P07","De Juntos por el Cambio",0.664,0.252,0.131,0.215
"P07","De los Liberales libertarios",0.184,0.568,0.152,0.14
"P07","De la Izquierda",0.011,0.019,0.054,0.008
"P07","No sabe",0.041,0.084,0.081,0.446
"P08","A Sergio Massa",0.348,0.356,0.278,0.371
"P08","A Daniel Scioli",0.11,0.129,0.087,0.111
"P08","A algún candidato del peronismo",0.207,0.332,0.113,0.229
"P08","A algún candidato del kirchnerismo",0.335,0.183,0.522,0.289
"P09","A Horacio Rodríguez Larreta",0.07,0.357,0.203,0.146
"P09","A Patricia Bullrich",0.876,0.339,0.522,0.213
"P09","A Facundo Manes",0.032,0.148,0.184,0.193
"P09","A Gerardo Morales",0.022,0.156,0.091,0.448
"P10","Sergio Massa por el Frente de Todos",0.059,0.111,0.299,0.166
"P10","Patricia Bullrich por Juntos por el Cambio",0.434,0.063,0.056,0.006
"P10","Horacio Rodríguez Larreta por Juntos por el Cambio",0.045,0.087,0.027,0.091
"P10","Juan Schiaretti por Juntos por el Cambio",0.054,0.273,0.077,0.121
"P10","Jose Luis Espert por Juntos por el Cambio",0.046,0.024,0.154,0.076
"P10","Javier Milei por la Libertad Avanza",0.33,0.376,0.142,0.127
"P10","Al candidato del Frente de Izquierda",0.004,0.004,0.065,0
"P10","En blanco",0.005,0.015,0.04,0.07
"P10","No sabe",0.023,0.047,0.14,0.343
"P13","Wado de Pedro por el Frente de Todos",0.111,0.102,0.385,0.178
"P13","Patricia Bullrich por Juntos por el Cambio",0.397,0.043,0.052,0.05
"P13","Horacio Rodríguez Larreta por Juntos por el Cambio",0.052,0.111,0.04,0.083
"P13","Juan Schiaretti por Juntos por el Cambio",0.065,0.221,0.075,0.092
"P13","Jose Luis Espert por Juntos por el Cambio",0.037,0.072,0.175,0.044
"P13","Javier Milei por la Libertad Avanza",0.319,0.366,0.137,0.163
"P13","Al candidato del Frente de Izquierda",0.006,0.006,0.038,0.005
"P13","En blanco",0.003,0.024,0.033,0.07
"P13","No sabe",0.01,0.055,0.065,0.315
"P16","Sergio Massa por el Frente de Todos",0.044,0.047,0.174,0.116
"P16","Wado de Pedro por el Frente de Todos",0.068,0.046,0.373,0.075
"P16","Daniel Scioli por el Frente de Todos",0.015,0.046,0.069,0.113
"P16","Patricia Bullrich por Juntos por el Cambio",0.637,0.095,0.087,0.07
"P16","Horacio Rodríguez Larreta por Juntos por el Cambio",0.072,0.154,0.058,0.155
"P16","Javier Milei por la Libertad Avanza",0.15,0.559,0.141,0.115
"P16","Al candidato del Frente de Izquierda",0.001,0.005,0.033,0.003
"P16","En blanco",0.006,0.017,0.022,0.071
"P16","No sabe",0.007,0.031,0.043,0.282
"P19","Sergio Massa por el Frente de Todos",0.034,0.046,0.18,0.132
"P19","Wado de Pedro por el Frente de Todos",0.072,0.063,0.413,0.123
"P19","Patricia Bullrich por Juntos por el Cambio",0.637,0.074,0.079,0.023
"P19","Horacio Rodríguez Larreta por Juntos por el Cambio",0.082,0.145,0.049,0.112
"P19","Javier Milei por la Libertad Avanza",0.158,0.543,0.152,0.23
"P19","Al candidato del Frente de Izquierda",0.007,0.06,0.041,0.052
"P19","En blanco",0.003,0.03,0.027,0.061
"P19","No sabe",0.007,0.039,0.059,0.267
"P22","Sergio Massa a presidente y Wado de Pedro a vicepresidente por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernandez",0.089,0.061,0.537,0.316
"P22","Patricia Bullrich a presidente y Ricardo Lopez Murphy a vicepresidente  por Juntos por el Cambio con el apoyo de Mauricio Macri y Alfredo Cornejo",0.649,0.114,0.084,0.057
"P22","Horacio Rodríguez Larreta a presidente y Juan Schiaretti a vicepresidente  por Juntos por el Cambio, con el apoyo de Gerardo Morales y Martin Lousteau",0.07,0.15,0.071,0.099
"P22","Jose Luis Espert a presidente y a su candidato a vicepresidente por Juntos por el Cambio",0.022,0.045,0.025,0.017
"P22","Javier Milei a presidente y Victoria Villarruel como vicepresidenta  por la Libertad Avanza",0.151,0.562,0.136,0.185
"P22","Al candidato a presidente y al candidato a vicepresidente del Frente de Izquierda",0.003,0.011,0.045,0.012
"P22","En blanco",0.005,0.03,0.032,0.011
"P22","No sabe",0.011,0.027,0.07,0.303
"P25","Sergio Massa por el Frente de Todos",0.078,0.071,0.373,0.176
"P25","Daniel Scioli por el Frente de Todos",0.049,0.041,0.156,0.122
"P25","Patricia Bullrich por Juntos por el Cambio",0.637,0.093,0.092,0.093
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.065,0.168,0.053,0.063
"P25","Javier Milei por la Libertad Avanza",0.144,0.546,0.143,0.156
"P25","Al candidato del Frente de Izquierda",0.006,0.018,0.057,0.009
"P25","En blanco",0.006,0.026,0.043,0.057
