"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.235,0.226,0.243,0.204,0.244,0.25,0.227,0.25,0.209,0.252,0.206,0.214,0.227,0.273,0.233,0.256,0.231
"Patricia Bullrich por Juntos por el Cambio",0.339,0.286,0.388,0.222,0.278,0.397,0.504,0.299,0.347,0.367,0.344,0.348,0.323,0.332,0.342,0.356,0.358
"Javier Milei por la Libertad Avanza",0.236,0.32,0.158,0.441,0.254,0.151,0.104,0.246,0.261,0.194,0.27,0.259,0.232,0.194,0.245,0.209,0.226
"Al candidato del Frente de Izquierda",0.038,0.037,0.039,0.023,0.057,0.038,0.017,0.033,0.033,0.05,0.041,0.028,0.053,0.038,0.047,0.038,0.023
"En blanco",0.054,0.056,0.052,0.039,0.057,0.066,0.047,0.051,0.053,0.059,0.044,0.057,0.062,0.061,0.045,0.058,0.052
"No sabe",0.098,0.075,0.12,0.071,0.11,0.098,0.101,0.121,0.097,0.078,0.095,0.094,0.103,0.102,0.088,0.083,0.11
