"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P12_imputada","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Moreira a intendente por Unión por la Patria",0.364,0.241,0.424,0.401
"P12_imputada","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.507,0.343,0.136,0.181
"P12_imputada","Javier Milei a presidente, Carolina Piparo a gobernadora y Hernán Sardella a intendente por la Libertad Avanza",0.108,0.318,0.366,0.357
"P12_imputada","A los candidatos a presidente, a gobernador y a intendente del Frente de Izquierda",0,0.035,0.032,0.009
"P12_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.007,0.056,0.011,0
"P12_imputada","En blanco",0.014,0.007,0.031,0.052
"P16_imputada","Sergio Massa a presidente por Unión por la Patria",0.119,0.29,0.516,0.155
"P16_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.702,0.238,0.096,0.185
"P16_imputada","Javier Milei a presidente por la Libertad Avanza",0.16,0.454,0.273,0.403
"P16_imputada","Los candidatos a presidente de la Izquierda",0.016,0.004,0.074,0
"P16_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.003,0.014,0.021,0.257
"P16_imputada","En blanco",0,0,0.02,0
"P19_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.137,0.247,0.595,0.171
"P19_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.713,0.329,0.164,0.419
"P19_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.133,0.372,0.157,0.355
"P19_imputada","El candidato a gobernador de la Izquierda",0.013,0.031,0.079,0
"P19_imputada","En blanco",0.004,0.021,0.005,0.055
"P22_imputada","Fernando Moreira a intendente por Unión por la Patria",0.25,0.326,0.569,0.451
"P22_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.652,0.525,0.207,0.355
"P22_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.081,0.103,0.157,0.076
"P22_imputada","El candidato del Frente de Izquierda",0,0,0.036,0.063
"P22_imputada","En blanco",0.017,0.046,0.031,0.055
"PRESIDENTE_imputada","Sergio Massa a presidente por Unión por la Patria",0.294,0.292,0.47,0.366
"PRESIDENTE_imputada","Patricia Bullrich a presidenta por Juntos por el Cambio",0.576,0.284,0.121,0.152
"PRESIDENTE_imputada","Javier Milei a presidente por la Libertad Avanza",0.108,0.397,0.351,0.336
"PRESIDENTE_imputada","Los candidatos a presidente de la Izquierda",0.007,0.008,0.04,0.009
"PRESIDENTE_imputada","Juan Schiaretti a presidente por Hacemos por Nuestro Pais",0.001,0.015,0.01,0.137
"PRESIDENTE_imputada","En blanco",0.014,0.004,0.008,0
"GOBERNADOR_imputada","Axel Kicillof a gobernador por Unión por la Patria",0.302,0.267,0.495,0.37
"GOBERNADOR_imputada","Néstor Grindetti a gobernador por Juntos por el Cambio",0.577,0.339,0.137,0.291
"GOBERNADOR_imputada","Carolina Piparo a gobernadora por la Libertad Avanza",0.1,0.349,0.317,0.292
"GOBERNADOR_imputada","El candidato a gobernador de la Izquierda",0.006,0.023,0.042,0.01
"GOBERNADOR_imputada","En blanco",0.015,0.022,0.009,0.037
"INTENDENTE_imputada","Fernando Moreira a intendente por Unión por la Patria",0.346,0.331,0.483,0.526
"INTENDENTE_imputada","Mauricio D’Alessandro a intendente por Juntos por el Cambio",0.554,0.461,0.154,0.259
"INTENDENTE_imputada","Hernán Sardella a intendente por la Libertad Avanza",0.08,0.167,0.318,0.132
"INTENDENTE_imputada","El candidato del Frente de Izquierda",0,0.005,0.029,0.046
"INTENDENTE_imputada","En blanco",0.02,0.036,0.016,0.037
