"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.337,0.351,0.455,0.275
"P05","Bastante",0.368,0.338,0.332,0.431
"P05","Poco",0.232,0.259,0.178,0.265
"P05","Nada",0.046,0.052,0.029,0.024
"P05","No sabe",0.017,0,0.006,0.005
"P06","Siempre",0.269,0.256,0.304,0.261
"P06","Casi siempre",0.402,0.416,0.456,0.452
"P06","Casi nunca",0.232,0.272,0.187,0.135
"P06","Nunca, pero esta es una excepción",0.097,0.056,0.053,0.152
"P08","Unión por la Patria",0.144,0.118,0.482,0.121
"P08","Juntos por el Cambio",0.251,0.67,0.352,0.503
"P08","Liberales",0.507,0.091,0.027,0.05
"P08","Izquierda",0.01,0.019,0.044,0.013
"P08","Otro",0.048,0.042,0.042,0.016
"P08","No sabe",0.04,0.06,0.053,0.297
"P09","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.025,0.058,0.396,0.132
"P09","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.008,0.018,0.149,0.019
"P09","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.247,0.636,0.209,0.416
"P09","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.086,0.132,0.101,0.079
"P09","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.607,0.079,0.024,0.054
"P09","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.004,0.01,0.033,0.017
"P09","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.005,0.024,0.028,0.02
"P09","Otros",0.006,0.015,0.025,0.055
"P09","En blanco",0.002,0.015,0.012,0.049
"P09","No sabe",0.01,0.013,0.023,0.159
"P18","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.049,0.087,0.341,0.135
"P18","Juan Grabois a Presidente y Paula Abal Medina a Vicepresidente por Unión por la Patria",0.032,0.033,0.169,0.026
"P18","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.397,0.355,0.189,0.266
"P18","Horacio Rodríguez Larreta a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.129,0.247,0.12,0.145
"P18","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.336,0.191,0.042,0.116
"P18","Myriam Bregman a Presidente y Nicolas del Caño a Vicepresidente por el Frente de Izquierda",0.003,0.014,0.028,0.017
"P18","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.024,0.018,0.021,0.015
"P18","Otros",0.01,0.02,0.033,0.033
"P18","En blanco",0.017,0.018,0.027,0.05
"P18","No sabe",0.003,0.017,0.03,0.197
"P25","Totalmente seguro",0.7,0.636,0.673,0.485
"P25","Bastante seguro",0.129,0.197,0.168,0.124
"P25","Algo seguro",0.117,0.118,0.083,0.154
"P25","Para nada seguro",0.054,0.049,0.076,0.237
"P26","Tiene Decidido que va a ir a votar",0.926,0.898,0.916,0.904
"P26","Tiene dudas sobre si va a ir a  votar",0.048,0.07,0.053,0.07
"P26","Tiene Decidido que no va a ir a votar",0.026,0.032,0.031,0.026
"P27","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.028,0.061,0.513,0.158
"P27","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.293,0.706,0.265,0.503
"P27","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.623,0.115,0.035,0.017
"P27","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.007,0.012,0.055,0.017
"P27","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos por Nuestro Pais",0.016,0.032,0.038,0.061
"P27","Otros",0.02,0.036,0.045,0.025
"P27","En blanco",0.008,0.012,0.02,0.065
