"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.505,0.335,0.498,0.314
"P04","Realizo changas o trabajos de vez en cuando",0.222,0.227,0.173,0.33
"P04","No tengo trabajo",0.18,0.23,0.132,0.174
"P04","Soy jubilado o pensionado",0.093,0.208,0.197,0.182
"P05","Derecha",0.399,0.198,0.156,0.32
"P05","Centro derecha",0.2,0.158,0.144,0.009
"P05","Centro izquierda",0.086,0.098,0.304,0.063
"P05","Izquierda",0.026,0.07,0.14,0.081
"P05","No sabe",0.289,0.476,0.256,0.527
"P06","Alta",0.263,0.233,0.469,0.348
"P06","Media",0.237,0.372,0.283,0.294
"P06","Baja",0.5,0.395,0.248,0.358
"P07","Estoy de acuerdo",0.289,0.249,0.532,0.21
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.512,0.515,0.289,0.501
"P07","No estoy de acuerdo",0.16,0.172,0.121,0.194
"P07","No sabe",0.039,0.064,0.058,0.095
"P08","Del Frente de Todos y el peronismo",0.125,0.13,0.513,0.419
"P08","De Cambiemos",0.246,0.492,0.289,0.115
"P08","De los Liberales libertarios",0.507,0.11,0.031,0.015
"P08","De la Izquierda",0.04,0.036,0.05,0
"P08","No sabe",0.082,0.232,0.117,0.451
"P10","A Alberto Fernández",0.192,0.218,0.126,0.614
"P10","A Sergio Massa",0.261,0.131,0.134,0.134
"P10","A algún candidato del peronismo",0.226,0.298,0.188,0.129
"P10","A algún candidato del kirchnerismo",0.321,0.353,0.552,0.123
"P11","A Alberto Fernández",0.065,0.096,0.055,0.418
"P11","A Sergio Massa",0.209,0.064,0.069,0.134
"P11","A algún candidato del peronismo",0.222,0.3,0.158,0.15
"P11","A Cristina Fernández de Kirchner",0.504,0.54,0.718,0.298
"P12","A Horacio Rodriguez Larreta",0.19,0.182,0.277,0.14
"P12","A Mauricio Macri",0.379,0.361,0.305,0.102
"P12","A Patricia Bullrich",0.318,0.306,0.241,0.041
"P12","A Facundo Manes",0.057,0.086,0.079,0.557
