"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.263,0.219,0.303,0.216,0.245,0.307,0.299,0.222,0.271,0.298,0.257,0.275,0.107,0.478,0.542
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.235,0.201,0.267,0.15,0.246,0.269,0.267,0.255,0.219,0.238,0.237,0.232,0.459,0.071,0.016
"Javier Milei presidente – José Luis Espert por los liberales",0.176,0.258,0.098,0.274,0.206,0.106,0.08,0.189,0.175,0.16,0.18,0.167,0.082,0.199,0.194
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.049,0.044,0.055,0.071,0.053,0.028,0.045,0.042,0.048,0.061,0.04,0.069,0.085,0.006,0.023
"Otro candidato",0.277,0.278,0.277,0.289,0.25,0.29,0.309,0.292,0.287,0.243,0.286,0.257,0.267,0.246,0.225
