"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.301,0.267,0.333,0.213,0.318,0.338,0.319,0.325,0.284,0.301,0.296,0.311,0.597,0.053,0.043
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.38,0.373,0.388,0.379,0.374,0.394,0.378,0.355,0.373,0.425,0.391,0.359,0.133,0.713,0.546
"No sabe",0.319,0.36,0.279,0.408,0.308,0.268,0.303,0.32,0.343,0.274,0.313,0.33,0.27,0.234,0.411
