"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.465,0.488,0.449,0.216
"P04","Realizo changas o trabajos de vez en cuando",0.226,0.221,0.193,0.332
"P04","No tengo trabajo",0.123,0.189,0.178,0.298
"P04","Soy jubilado o pensionado",0.186,0.102,0.18,0.154
"P05","Derecha",0.113,0.142,0.262,0.053
"P05","Centro derecha",0.06,0.117,0.221,0.078
"P05","Centro izquierda",0.348,0.254,0.109,0.101
"P05","Izquierda",0.198,0.118,0.046,0.068
"P05","No sabe",0.281,0.369,0.362,0.7
"P06","Alta",0.62,0.356,0.252,0.322
"P06","Media",0.24,0.414,0.317,0.45
"P06","Baja",0.14,0.23,0.431,0.228
"P07","Estoy de acuerdo",0.596,0.515,0.283,0.285
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.261,0.326,0.488,0.399
"P07","No estoy de acuerdo",0.097,0.113,0.176,0.146
"P07","No sabe",0.046,0.046,0.053,0.17
"P08","Del Frente de Todos y el peronismo",0.841,0.512,0.086,0.125
"P08","De Cambiemos",0.041,0.154,0.466,0.041
"P08","De los Liberales libertarios",0.022,0.086,0.21,0.022
"P08","De la Izquierda",0.028,0.096,0.032,0.107
"P08","No sabe",0.068,0.152,0.206,0.705
"P10","A Alberto Fernández",0.183,0.229,0.134,0.152
"P10","A Sergio Massa",0.116,0.233,0.193,0.443
"P10","A algún candidato del peronismo",0.119,0.314,0.512,0.34
"P10","A algún candidato del kirchnerismo",0.582,0.224,0.161,0.065
"P11","A Alberto Fernández",0.08,0.184,0.099,0.256
"P11","A Sergio Massa",0.06,0.17,0.142,0.268
"P11","A algún candidato del peronismo",0.057,0.448,0.534,0.389
"P11","A Cristina Fernández de Kirchner",0.803,0.198,0.225,0.087
"P12","A Horacio Rodriguez Larreta",0.371,0.497,0.221,0.533
"P12","A Mauricio Macri",0.348,0.184,0.328,0.242
"P12","A Patricia Bullrich",0.137,0.057,0.281,0
"P12","A Facundo Manes",0.053,0.248,0.081,0.225
"P12","A Gerardo Morales",0.091,0.014,0.089,0
"P13","Seguro lo votaria",0.471,0.246,0.178,0.056
"P13","Quizás lo votaría",0.153,0.484,0.27,0.592
"P13","Nunca lo votaría",0.376,0.27,0.552,0.352
"P14","Lo votaría",0.053,0.042,0.296,0.06
"P14","Puede que lo vote",0.015,0.192,0.251,0.053
"P14","Nunca lo votaría",0.913,0.7,0.393,0.444
"P14","No sabe",0.019,0.066,0.06,0.443
"P15","Lo votaría",0.178,0.125,0.053,0.059
"P15","Puede que lo vote",0.428,0.389,0.073,0.11
"P15","Nunca lo votaría",0.294,0.397,0.827,0.227
"P15","No sabe",0.1,0.089,0.047,0.604
"P16","Lo votaría",0.296,0.134,0.032,0.053
"P16","Puede que lo vote",0.382,0.513,0.051,0.094
"P16","Nunca lo votaría",0.217,0.249,0.882,0.201
"P16","No sabe",0.105,0.104,0.035,0.652
"P18","Lo votaría",0.045,0.121,0.26,0.087
"P18","Puede que lo vote",0.043,0.145,0.342,0.047
"P18","Nunca lo votaría",0.853,0.666,0.337,0.253
"P18","No sabe",0.059,0.068,0.061,0.613
"P19","Lo votaría",0.045,0.063,0.155,0.039
"P19","Puede que lo vote",0.073,0.267,0.278,0.1
"P19","Nunca lo votaría",0.726,0.529,0.465,0.203
"P19","No sabe",0.156,0.141,0.102,0.658
"P20","La votaría",0.057,0.053,0.373,0.041
"P20","Puede que la vote",0.029,0.146,0.255,0.061
"P20","Nunca la votaría",0.884,0.74,0.32,0.341
"P20","No sabe",0.03,0.061,0.052,0.557
"P21","Lo votaría",0.051,0.1,0.193,0.053
"P21","Puede que lo vote",0.039,0.181,0.201,0.099
"P21","Nunca lo votaría",0.837,0.641,0.551,0.317
"P21","No sabe",0.073,0.078,0.055,0.531
"P22","La votaría",0.099,0.033,0.204,0.014
"P22","Puede que la vote",0.027,0.129,0.287,0.032
"P22","Nunca la votaría",0.809,0.765,0.431,0.274
"P22","No sabe",0.065,0.073,0.078,0.68
"P23","Lo votaría",0.249,0.131,0.034,0.067
"P23","Puede que lo vote",0.382,0.402,0.055,0.078
"P23","Nunca lo votaría",0.242,0.314,0.884,0.195
"P23","No sabe",0.127,0.153,0.027,0.66
