"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.252,0.241,0.263,0.207,0.223,0.29,0.324,0.234,0.255,0.27,0.256,0.245,0.541,0.038,0.016
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.319,0.286,0.35,0.275,0.276,0.385,0.381,0.288,0.314,0.363,0.317,0.323,0.106,0.582,0.468
"Javier Milei presidente – José Luis Espert vice por los liberales",0.157,0.231,0.088,0.25,0.196,0.075,0.067,0.176,0.156,0.139,0.158,0.156,0.084,0.177,0.196
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.038,0.033,0.042,0.063,0.043,0.017,0.025,0.039,0.034,0.043,0.027,0.062,0.054,0.008,0.022
"Otro candidato",0.234,0.209,0.257,0.205,0.262,0.233,0.203,0.263,0.241,0.185,0.242,0.214,0.215,0.195,0.298
