"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.111,0.025,0.438,0.172
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.074,0.178,0.162,0.175
"P25","Otros candidatos",0.077,0.16,0.166,0.308
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.115,0.083,0.446,0.248
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.584,0.473,0.125,0.207
"P29","Javier Milei – José Luis Espert por los liberales",0.117,0.201,0.167,0.162
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.061,0.029,0.076,0.035
"P29","Otro candidato",0.123,0.214,0.186,0.348
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.561,0.42,0.135,0.226
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.1,0.07,0.333,0.206
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.151,0.224,0.17,0.148
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.015,0.01,0.074,0.034
"P31","Otro candidato",0.173,0.276,0.288,0.386
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.088,0.061,0.373,0.193
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.688,0.59,0.138,0.233
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.12,0.177,0.162,0.151
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.004,0.003,0.063,0.016
"P33","Otro candidato",0.1,0.169,0.264,0.407
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.158,0.062,0.541,0.246
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.74,0.692,0.211,0.279
"P35","No sabe",0.102,0.246,0.248,0.475
"P36","Alberto Fernández presidente – Daniel Scioli vice",0.096,0.055,0.459,0.202
"P36","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.736,0.655,0.196,0.33
"P36","No sabe",0.168,0.29,0.345,0.468
"P37","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.103,0.059,0.445,0.209
"P37","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.773,0.725,0.231,0.305
"P37","No sabe",0.124,0.216,0.324,0.486
"P38","Muy buena",0.031,0.01,0.092,0.071
"P38","Buena",0.16,0.074,0.234,0.074
"P38","Ni buena ni mala",0.078,0.052,0.25,0.195
"P38","Mala",0.071,0.088,0.115,0.209
"P38","Muy mala",0.66,0.772,0.302,0.381
"P38","No sabe",0,0.004,0.007,0.07
"P39","Muy buena",0.032,0.01,0.074,0.039
"P39","Buena",0.092,0.022,0.204,0.095
"P39","Ni buena ni mala",0.056,0.081,0.236,0.229
"P39","Mala",0.095,0.074,0.12,0.216
"P39","Muy mala",0.725,0.812,0.362,0.348
"P39","No sabe",0,0.001,0.004,0.073
"P40","Muy buena",0.109,0.014,0.361,0.16
"P40","Buena",0.021,0.032,0.116,0.069
"P40","Ni buena ni mala",0.033,0.036,0.085,0.096
"P40","Mala",0.024,0.036,0.051,0.111
"P40","Muy mala",0.811,0.873,0.378,0.478
"P40","No sabe",0.002,0.009,0.009,0.086
"P41","Muy buena",0.279,0.203,0.083,0.076
"P41","Buena",0.219,0.26,0.086,0.082
"P41","Ni buena ni mala",0.194,0.268,0.094,0.223
"P41","Mala",0.138,0.133,0.18,0.233
"P41","Muy mala",0.167,0.124,0.552,0.277
"P41","No sabe",0.003,0.012,0.005,0.109
"P42","Muy buena",0.391,0.165,0.066,0.124
"P42","Buena",0.309,0.452,0.11,0.149
"P42","Ni buena ni mala",0.186,0.272,0.166,0.321
"P42","Mala",0.041,0.057,0.184,0.108
"P42","Muy mala",0.069,0.039,0.456,0.196
"P42","No sabe",0.004,0.015,0.018,0.102
"P43","Muy buena",0.033,0.013,0.085,0.087
"P43","Buena",0.066,0.057,0.192,0.161
"P43","Ni buena ni mala",0.102,0.113,0.267,0.201
"P43","Mala",0.152,0.168,0.126,0.161
"P43","Muy mala",0.645,0.629,0.316,0.284
"P43","No sabe",0.002,0.02,0.014,0.106
"P44","Muy buena",0.055,0.091,0.108,0.107
"P44","Buena",0.164,0.143,0.082,0.094
"P44","Ni buena ni mala",0.323,0.307,0.136,0.289
"P44","Mala",0.154,0.181,0.157,0.12
"P44","Muy mala",0.292,0.262,0.497,0.202
"P44","No sabe",0.012,0.016,0.02,0.188
"P45","Muy buena",0.552,0.199,0.042,0.079
"P45","Buena",0.227,0.454,0.056,0.169
"P45","Ni buena ni mala",0.086,0.226,0.134,0.35
"P45","Mala",0.044,0.063,0.171,0.12
"P45","Muy mala",0.089,0.043,0.59,0.201
"P45","No sabe",0.002,0.015,0.007,0.081
"P46","Muy buena",0.098,0.029,0.079,0.074
"P46","Buena",0.091,0.047,0.261,0.114
"P46","Ni buena ni mala",0.113,0.121,0.227,0.202
"P46","Mala",0.134,0.148,0.095,0.132
"P46","Muy mala",0.563,0.645,0.322,0.353
"P46","No sabe",0.001,0.01,0.016,0.125
"P47","Muy buena",0.069,0.057,0.03,0.02
"P47","Buena",0.205,0.194,0.06,0.098
"P47","Ni buena ni mala",0.392,0.395,0.221,0.278
"P47","Mala",0.11,0.11,0.168,0.081
"P47","Muy mala",0.164,0.166,0.44,0.142
"P47","No sabe",0.06,0.078,0.081,0.381
