"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Siempre",0.337,0.237,0.241,0.236
"P05","Casi siempre",0.415,0.488,0.42,0.406
"P05","Casi nunca",0.197,0.247,0.255,0.269
"P05","Nunca, pero esta es una excepción",0.051,0.028,0.084,0.089
"P06","Mucho",0.38,0.385,0.516,0.248
"P06","Bastante",0.414,0.41,0.304,0.322
"P06","Poco",0.164,0.16,0.116,0.242
"P06","Nada",0.035,0.033,0.056,0.133
"P06","No sabe",0.007,0.012,0.008,0.055
"P07","Del Frente de Todos y el peronismo",0.051,0.193,0.582,0.114
"P07","De Juntos por el Cambio",0.841,0.433,0.093,0.32
"P07","De los Liberales libertarios",0.079,0.274,0.172,0.267
"P07","De la Izquierda",0.003,0.031,0.066,0.039
"P07","No sabe",0.026,0.069,0.087,0.26
"P08","A Leandro Santoro",0.471,0.707,0.715,0.771
"P08","A Matias Lammens",0.251,0.063,0.071,0.195
"P08","A Mariano Recalde",0.278,0.23,0.214,0.034
"P09","A Jorge Macri",0.663,0.115,0.027,0.144
"P09","A Martín Lousteau",0.215,0.461,0.759,0.708
"P09","A Ricardo López Murphy",0.122,0.424,0.214,0.148
"P10","Jorge Macri por Juntos por el Cambio",0.67,0.079,0.015,0.072
"P10","Martín Lousteau  por Juntos por el Cambio",0.116,0.21,0.095,0.249
"P10","Ricardo López Murphy  por Juntos por el Cambio",0.129,0.257,0.052,0.091
"P10","Leandro Santoro por el Frente de Todos",0.012,0.126,0.369,0.072
"P10","Mariano Recalde por el Frente de Todos",0.003,0.058,0.095,0.026
"P10","Pedro Rosemblat por el Frente de Todos",0.011,0.033,0.127,0.01
"P10","Ramiro Marra por la Libertad Avanza",0.047,0.17,0.134,0.168
"P10","Al candidato del Frente de Izquierda",0.005,0.024,0.042,0.02
"P10","En blanco",0.002,0.002,0.022,0.077
"P10","No sabe",0.005,0.041,0.049,0.215
"P13","Jorge Macri por Juntos por el Cambio",0.682,0.167,0.031,0.084
"P13","Martín Lousteau  por Juntos por el Cambio",0.144,0.286,0.112,0.252
"P13","Leandro Santoro por el Frente de Todos",0.045,0.16,0.514,0.077
"P13","Ramiro Marra por la Libertad Avanza",0.074,0.227,0.157,0.231
"P13","Al candidato del Frente de Izquierda",0.024,0.059,0.054,0.045
"P13","En blanco",0.008,0.027,0.054,0.082
"P13","No sabe",0.023,0.074,0.078,0.229
"P16","Jorge Macri por Juntos por el Cambio",0.658,0.087,0.035,0.08
"P16","Martín Lousteau  por Juntos por el Cambio",0.126,0.217,0.114,0.305
"P16","Ricardo López Murphy  por Juntos por el Cambio",0.122,0.245,0.05,0.075
"P16","Leandro Santoro por el Frente de Todos",0.022,0.177,0.523,0.085
"P16","Ramiro Marra por la Libertad Avanza",0.061,0.211,0.137,0.199
"P16","Al candidato del Frente de Izquierda",0.006,0.031,0.05,0.036
"P16","En blanco",0.002,0.016,0.046,0.059
"P16","No sabe",0.003,0.016,0.045,0.161
"P19","Jorge Macri por Juntos por el Cambio",0.881,0.409,0.027,0.127
"P19","Leandro Santoro por el Frente de Todos",0.021,0.222,0.586,0.111
"P19","Ramiro Marra por la Libertad Avanza",0.062,0.253,0.157,0.241
"P19","Al candidato del Frente de Izquierda",0.007,0.019,0.07,0.06
"P19","En blanco",0.01,0.023,0.075,0.098
"P19","No sabe",0.019,0.074,0.085,0.363
"P22","Martín Lousteau  por Juntos por el Cambio",0.421,0.363,0.135,0.293
"P22","Leandro Santoro por el Frente de Todos",0.09,0.17,0.542,0.096
"P22","Ramiro Marra por la Libertad Avanza",0.192,0.296,0.158,0.21
"P22","Al candidato del Frente de Izquierda",0.007,0.014,0.058,0.074
"P22","En blanco",0.099,0.057,0.064,0.093
"P22","No sabe",0.191,0.1,0.043,0.234
"P25","Ricardo López Murphy  por Juntos por el Cambio",0.635,0.431,0.101,0.229
"P25","Leandro Santoro por el Frente de Todos",0.048,0.224,0.561,0.095
"P25","Ramiro Marra por la Libertad Avanza",0.114,0.204,0.137,0.21
"P25","Al candidato del Frente de Izquierda",0.007,0.034,0.064,0.046
"P25","En blanco",0.065,0.035,0.076,0.104
"P25","No sabe",0.131,0.072,0.061,0.316
"P26","Jorge Macri por Juntos por el Cambio",0.943,0.588,0.037,0.258
