"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.512,0.455,0.467,0.303
"P04","Realizo changas o trabajos de vez en cuando",0.205,0.227,0.164,0.23
"P04","No tengo trabajo",0.087,0.153,0.207,0.285
"P04","Soy jubilado o pensionado",0.196,0.165,0.162,0.182
"P05","Derecha",0.192,0.141,0.274,0.135
"P05","Centro derecha",0.074,0.095,0.227,0.105
"P05","Centro izquierda",0.353,0.267,0.124,0.043
"P05","Izquierda",0.137,0.116,0.064,0.095
"P05","No sabe",0.244,0.381,0.311,0.622
"P06","Alta",0.573,0.454,0.261,0.409
"P06","Media",0.236,0.323,0.291,0.312
"P06","Baja",0.191,0.223,0.448,0.279
"P07","Estoy de acuerdo",0.554,0.475,0.322,0.199
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.274,0.314,0.449,0.484
"P07","No estoy de acuerdo",0.118,0.136,0.169,0.119
"P07","No sabe",0.054,0.075,0.06,0.198
"P08","Del Frente de Todos y el peronismo",0.684,0.465,0.1,0.116
"P08","De Cambiemos",0.124,0.165,0.458,0.238
"P08","De los Liberales libertarios",0.076,0.098,0.245,0.076
"P08","De la Izquierda",0.032,0.048,0.037,0.086
"P08","No sabe",0.084,0.224,0.16,0.484
"P10","A Alberto Fernández",0.147,0.124,0.215,0.412
"P10","A Sergio Massa",0.145,0.101,0.164,0.219
"P10","A algún candidato del peronismo",0.206,0.171,0.248,0.147
"P10","A algún candidato del kirchnerismo",0.502,0.604,0.373,0.222
"P11","A Alberto Fernández",0.09,0.085,0.115,0.172
"P11","A Sergio Massa",0.069,0.044,0.096,0.277
"P11","A algún candidato del peronismo",0.153,0.137,0.266,0.329
"P11","A Cristina Fernández de Kirchner",0.688,0.734,0.523,0.222
"P12","A Horacio Rodriguez Larreta",0.254,0.232,0.205,0.171
"P12","A Mauricio Macri",0.284,0.37,0.36,0.709
"P12","A Patricia Bullrich",0.208,0.148,0.296,0.093
"P12","A Facundo Manes",0.113,0.159,0.073,0.027
"P12","A Gerardo Morales",0.141,0.091,0.066,0
"P13","Seguro lo votaria",0.21,0.296,0.177,0.247
"P13","Quizás lo votaría",0.249,0.312,0.277,0.244
"P13","Nunca lo votaría",0.541,0.392,0.546,0.509
"P14","Lo votaría",0.094,0.097,0.3,0.114
"P14","Puede que lo vote",0.09,0.101,0.277,0.035
"P14","Nunca lo votaría",0.776,0.715,0.372,0.475
"P14","No sabe",0.04,0.087,0.051,0.376
"P15","Lo votaría",0.184,0.101,0.049,0.018
"P15","Puede que lo vote",0.394,0.326,0.077,0.241
"P15","Nunca lo votaría",0.332,0.413,0.838,0.395
"P15","No sabe",0.09,0.16,0.036,0.346
"P16","Lo votaría",0.25,0.129,0.041,0.109
"P16","Puede que lo vote",0.347,0.293,0.071,0.152
"P16","Nunca lo votaría",0.311,0.416,0.853,0.352
"P16","No sabe",0.092,0.162,0.035,0.387
"P17","La votaría",0.612,0.424,0.065,0.215
"P17","Puede que la vote",0.108,0.114,0.044,0.053
"P17","Nunca la votaría",0.26,0.413,0.86,0.359
"P17","No sabe",0.02,0.049,0.031,0.373
"P18","Lo votaría",0.099,0.108,0.238,0.12
"P18","Puede que lo vote",0.1,0.154,0.319,0.162
"P18","Nunca lo votaría",0.732,0.609,0.39,0.304
"P18","No sabe",0.069,0.129,0.053,0.414
"P19","Lo votaría",0.065,0.079,0.133,0.068
"P19","Puede que lo vote",0.156,0.14,0.266,0.064
"P19","Nunca lo votaría",0.645,0.535,0.506,0.157
"P19","No sabe",0.134,0.246,0.095,0.711
"P20","La votaría",0.094,0.092,0.385,0.181
"P20","Puede que la vote",0.087,0.104,0.253,0.046
"P20","Nunca la votaría",0.772,0.678,0.324,0.346
"P20","No sabe",0.047,0.126,0.038,0.427
"P21","Lo votaría",0.091,0.128,0.218,0.112
"P21","Puede que lo vote",0.084,0.113,0.205,0.118
"P21","Nunca lo votaría",0.764,0.611,0.525,0.281
"P21","No sabe",0.061,0.148,0.052,0.489
"P22","La votaría",0.11,0.079,0.19,0.103
"P22","Puede que la vote",0.11,0.129,0.301,0.153
"P22","Nunca la votaría",0.706,0.654,0.439,0.267
"P22","No sabe",0.074,0.138,0.07,0.477
"P23","Lo votaría",0.288,0.074,0.028,0.092
"P23","Puede que lo vote",0.384,0.283,0.051,0.132
"P23","Nunca lo votaría",0.253,0.424,0.884,0.249
"P23","No sabe",0.075,0.219,0.037,0.527
"P24","Lo votaría",0.053,0.042,0.067,0.055
"P24","Puede que lo vote",0.12,0.119,0.198,0.078
"P24","Nunca lo votaría",0.7,0.593,0.607,0.197
"P24","No sabe",0.127,0.246,0.128,0.67
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.107,0.119,0.307,0.164
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.06,0.108,0.162,0.107
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.126,0.059,0.018,0.073
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.58,0.465,0.076,0.154
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.059,0.092,0.244,0.161
"P25","Otros candidatos",0.068,0.157,0.193,0.341
