"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.436,0.509,0.369,0.388,0.555,0.493,0.139,0.346,0.399,0.603,0.484,0.376,0.502,0.417,0.427,0.452,0.507
"Realizo changas o trabajos de vez en cuando",0.217,0.206,0.227,0.295,0.237,0.185,0.081,0.268,0.256,0.093,0.189,0.264,0.22,0.217,0.244,0.159,0.206
"No tengo trabajo",0.192,0.149,0.231,0.314,0.186,0.141,0.075,0.205,0.205,0.155,0.183,0.239,0.151,0.182,0.19,0.167,0.176
"Soy jubilado o pensionado",0.155,0.136,0.173,0.003,0.022,0.181,0.705,0.181,0.14,0.149,0.144,0.121,0.127,0.184,0.139,0.222,0.111
