"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.484,0.423,0.469,0.308
"P04","Realizo changas o trabajos de vez en cuando",0.214,0.246,0.171,0.3
"P04","No tengo trabajo",0.103,0.201,0.195,0.245
"P04","Soy jubilado o pensionado",0.199,0.13,0.165,0.147
"P05","Derecha",0.106,0.16,0.291,0.046
"P05","Centro derecha",0.052,0.104,0.222,0.016
"P05","Centro izquierda",0.402,0.227,0.105,0.177
"P05","Izquierda",0.169,0.103,0.056,0.044
"P05","No sabe",0.271,0.406,0.326,0.717
"P06","Alta",0.616,0.428,0.264,0.432
"P06","Media",0.226,0.363,0.302,0.347
"P06","Baja",0.158,0.209,0.434,0.221
"P07","Estoy de acuerdo",0.644,0.411,0.294,0.198
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.219,0.365,0.46,0.31
"P07","No estoy de acuerdo",0.091,0.126,0.181,0.108
"P07","No sabe",0.046,0.098,0.065,0.384
"P08","Del Frente de Todos y el peronismo",0.813,0.422,0.067,0.161
"P08","De Cambiemos",0.033,0.114,0.473,0.09
"P08","De los Liberales libertarios",0.026,0.107,0.247,0.009
"P08","De la Izquierda",0.04,0.064,0.035,0.093
"P08","No sabe",0.088,0.293,0.178,0.647
"P10","A Alberto Fernández",0.147,0.217,0.146,0.18
"P10","A Sergio Massa",0.141,0.144,0.127,0.571
"P10","A algún candidato del peronismo",0.123,0.304,0.636,0.249
"P10","A algún candidato del kirchnerismo",0.589,0.335,0.091,0
"P11","A Alberto Fernández",0.086,0.173,0.094,0.513
"P11","A Sergio Massa",0.063,0.109,0.088,0.238
"P11","A algún candidato del peronismo",0.09,0.254,0.643,0.126
"P11","A Cristina Fernández de Kirchner",0.761,0.464,0.175,0.123
"P12","A Horacio Rodriguez Larreta",0.137,0.407,0.212,0
"P12","A Mauricio Macri",0.195,0.255,0.367,0.248
"P12","A Patricia Bullrich",0.134,0,0.276,0.669
"P12","A Facundo Manes",0.258,0.154,0.076,0
"P12","A Gerardo Morales",0.276,0.184,0.069,0.083
"P13","Seguro lo votaria",0.068,0.191,0.198,0
"P13","Quizás lo votaría",0.242,0.449,0.268,0.896
"P13","Nunca lo votaría",0.69,0.36,0.534,0.104
"P14","Lo votaría",0.025,0.053,0.31,0.1
"P14","Puede que lo vote",0.018,0.187,0.273,0.089
"P14","Nunca lo votaría",0.913,0.66,0.353,0.335
"P14","No sabe",0.044,0.1,0.064,0.476
"P15","Lo votaría",0.173,0.136,0.05,0.088
"P15","Puede que lo vote",0.467,0.244,0.075,0.073
"P15","Nunca lo votaría",0.258,0.405,0.824,0.295
"P15","No sabe",0.102,0.215,0.051,0.544
"P16","Lo votaría",0.254,0.182,0.036,0.044
"P16","Puede que lo vote",0.424,0.247,0.058,0.087
"P16","Nunca lo votaría",0.193,0.316,0.874,0.232
"P16","No sabe",0.129,0.255,0.032,0.637
"P17","La votaría",0.791,0.252,0.027,0.021
"P17","Puede que la vote",0.11,0.295,0.031,0.078
"P17","Nunca la votaría",0.077,0.268,0.917,0.337
"P17","No sabe",0.022,0.185,0.025,0.564
"P18","Lo votaría",0.043,0.093,0.252,0.019
"P18","Puede que lo vote",0.047,0.117,0.331,0.121
"P18","Nunca lo votaría",0.84,0.598,0.349,0.226
"P18","No sabe",0.07,0.192,0.068,0.634
"P19","Lo votaría",0.031,0.08,0.144,0.007
"P19","Puede que lo vote",0.098,0.119,0.274,0.095
"P19","Nunca lo votaría",0.705,0.506,0.464,0.191
"P19","No sabe",0.166,0.295,0.118,0.707
"P20","La votaría",0.026,0.074,0.384,0.018
"P20","Puede que la vote",0.031,0.06,0.259,0.16
"P20","Nunca la votaría",0.887,0.702,0.299,0.461
"P20","No sabe",0.056,0.164,0.058,0.361
