"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández presidente – Daniel Scioli vice",0.278,0.255,0.299,0.221,0.286,0.304,0.299,0.289,0.27,0.277,0.275,0.229,0.263,0.304,0.602,0.031,0.143
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.377,0.366,0.387,0.332,0.377,0.396,0.415,0.355,0.362,0.422,0.372,0.375,0.362,0.384,0.113,0.715,0.549
"No sabe",0.345,0.379,0.314,0.447,0.337,0.3,0.286,0.356,0.368,0.301,0.353,0.396,0.375,0.312,0.285,0.254,0.308
