"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.241,0.229,0.252,0.255,0.268,0.228,0.181,0.27,0.232,0.228,0.215,0.267,0.352,0.24,0.478,0.207,0.469
"A Mauricio Macri",0.34,0.323,0.355,0.391,0.33,0.297,0.36,0.365,0.357,0.294,0.357,0.353,0.298,0.326,0.252,0.396,0.294
"A Patricia Bullrich",0.257,0.24,0.271,0.242,0.228,0.316,0.252,0.186,0.258,0.319,0.285,0.21,0.137,0.265,0.095,0.247,0.114
"A Facundo Manes",0.089,0.126,0.057,0.064,0.081,0.089,0.142,0.118,0.074,0.084,0.078,0.11,0.116,0.086,0.135,0.064,0.123
"A Gerardo Morales",0.073,0.082,0.065,0.048,0.093,0.07,0.065,0.061,0.079,0.075,0.065,0.06,0.097,0.083,0.04,0.086,0
