"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P11","Al Frente de todos",0.154,0.329,0.556,0.51
"P11","A Juntos",0.683,0.398,0.142,0.231
"P11","Al Frente de Izquierda",0.006,0.068,0.067,0.003
"P11","Al Partido Avanza libertad",0.065,0.074,0.077,0.128
"P11","A “Vamos con vos""",0.013,0.027,0.016,0.016
"P11","Votaría en blanco o anularía",0.079,0.104,0.142,0.112
