"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P11","Al Frente de todos",0.614,0.812,0.567,0.197,0.098,0.696
"P11","A Juntos",0.284,0.104,0.173,0.42,0.614,0.107
"P11","Al Frente de Izquierda",0.014,0.011,0.046,0.065,0.055,0
"P11","Al Partido Avanza libertad",0.004,0.006,0.067,0.14,0.105,0
"P11","A “Vamos con vos""",0.003,0.021,0.019,0.031,0.016,0.011
"P11","Votaría en blanco o anularía",0.081,0.046,0.128,0.147,0.112,0.186
