"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.426,0.34,0.409,0.233
"P05","Bastante",0.332,0.416,0.295,0.473
"P05","Poco",0.166,0.164,0.159,0.14
"P05","Nada",0.032,0.066,0.098,0.09
"P05","No sabe",0.044,0.014,0.039,0.064
"P06","Siempre",0.242,0.208,0.211,0.141
"P06","Casi siempre",0.45,0.312,0.306,0.279
"P06","Casi nunca",0.189,0.371,0.267,0.393
"P06","Nunca, pero esta es una excepción",0.119,0.109,0.216,0.187
"P09","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.737,0.304,0.055,0.077
"P09","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.112,0.293,0.357,0.133
"P09","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.067,0.118,0.229,0.09
"P09","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.007,0.043,0.046,0.039
"P09","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.022,0.044,0.082,0.038
"P09","En blanco",0.033,0.079,0.072,0.118
"P09","No sabe",0.022,0.119,0.159,0.505
"P12","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.548,0.469,0.416,0.455
"P12","Con políticas muy estudiadas y progresivas para que las transformaciones de fondo necesarias se puedan realizar",0.254,0.265,0.143,0.072
"P12","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.137,0.12,0.251,0.051
"P12","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.026,0.03,0.098,0.178
"P12","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.017,0.017,0.026,0.074
"P12","No sabe",0.018,0.099,0.066,0.17
"P13","Totalmente seguro",0.727,0.511,0.633,0.429
"P13","Bastante seguro",0.156,0.193,0.148,0.103
"P13","Algo seguro",0.075,0.173,0.083,0.173
"P13","Para nada seguro",0.042,0.123,0.136,0.295
"P14","Tiene Decidido que va a ir a votar",0.955,0.795,0.861,0.844
"P14","Tiene dudas sobre si va a ir a  votar",0.038,0.126,0.094,0.12
"P14","Tiene Decidido que no va a ir a votar",0.007,0.079,0.045,0.036
"P15","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.128,0.146,0.36,0.072
"P15","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.525,0.332,0.161,0.165
"P15","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.31,0.37,0.394,0.45
"P15","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.012,0.036,0.016,0.04
"P15","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.002,0.025,0.012,0.009
"P15","En blanco",0.003,0.024,0.014,0.076
"P15","No sabe",0.02,0.067,0.043,0.188
"P19","Lo votaría",0.26,0.154,0.312,0.124
"P19","Puede que lo vote",0.076,0.485,0.169,0.143
"P19","Nunca lo votaría",0.622,0.302,0.475,0.211
"P19","No sabe",0.042,0.059,0.044,0.522
"P20","Lo votaría",0.121,0.096,0.249,0.092
"P20","Puede que lo vote",0.094,0.28,0.13,0.151
"P20","Nunca lo votaría",0.752,0.54,0.539,0.38
"P20","No sabe",0.033,0.084,0.082,0.377
"P21","Lo votaría",0.105,0.069,0.13,0.014
"P21","Puede que lo vote",0.111,0.258,0.106,0.135
"P21","Nunca lo votaría",0.725,0.552,0.643,0.371
"P21","No sabe",0.059,0.121,0.121,0.48
"P22","Lo votaría",0.103,0.087,0.096,0.018
"P22","Puede que lo vote",0.069,0.236,0.11,0.181
"P22","Nunca lo votaría",0.796,0.589,0.709,0.315
"P22","No sabe",0.032,0.088,0.085,0.486
"P23","Si",0.501,0.307,0.404,0.332
"P23","No",0.499,0.693,0.596,0.668
"P09_imputada","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.756,0.37,0.099,0.273
"P09_imputada","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.113,0.304,0.421,0.192
"P09_imputada","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.067,0.143,0.248,0.148
"P09_imputada","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.007,0.048,0.06,0.085
"P09_imputada","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.022,0.05,0.091,0.092
"P09_imputada","En blanco",0.035,0.085,0.081,0.21
"P15_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.128,0.154,0.366,0.138
"P15_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.529,0.382,0.164,0.23
"P15_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.319,0.376,0.424,0.502
"P15_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.012,0.036,0.018,0.04
"P15_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.009,0.025,0.014,0.014
"P15_imputada","En blanco",0.003,0.027,0.014,0.076
