"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.304,0.288,0.436,0.243
"P05","Bastante",0.384,0.462,0.313,0.353
"P05","Poco",0.158,0.184,0.158,0.175
"P05","Nada",0.098,0.044,0.068,0.131
"P05","No sabe",0.056,0.022,0.025,0.098
"P06","Siempre",0.355,0.294,0.209,0.149
"P06","Casi siempre",0.238,0.373,0.363,0.237
"P06","Casi nunca",0.238,0.274,0.254,0.348
"P06","Nunca, pero esta es una excepción",0.169,0.059,0.174,0.266
"P09","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.242,0.217,0.372,0.129
"P09","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.21,0.237,0.29,0.159
"P09","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.255,0.218,0.135,0.115
"P09","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.005,0.034,0.031,0.067
"P09","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.209,0.026,0.022,0.096
"P09","En blanco",0.023,0.11,0.045,0.09
"P09","No sabe",0.056,0.158,0.105,0.344
"P12","Con políticas de shock, mano dura y castigando a los corruptos y ladrones",0.615,0.35,0.477,0.39
"P12","Con políticas muy estudiadas y progresivas para que las transformaciones de fondo necesarias se puedan realizar",0.062,0.231,0.229,0.111
"P12","Con políticas de desarrollo que permitan el crecimiento con inclusión social",0.217,0.16,0.176,0.136
"P12","Con políticas que limiten los privilegios de los que más tienen y favorezcan a los sectores más vulnerables",0.065,0.115,0.048,0.184
"P12","Con políticas revolucionarias que permitan la transformación igualitaria de la sociedad apoyándose en las mayorías populares",0.029,0.047,0.017,0.009
"P12","No sabe",0.012,0.097,0.053,0.17
"P13","Totalmente seguro",0.877,0.469,0.664,0.45
"P13","Bastante seguro",0.018,0.201,0.165,0.141
"P13","Algo seguro",0.049,0.121,0.08,0.233
"P13","Para nada seguro",0.056,0.209,0.091,0.176
"P14","Tiene Decidido que va a ir a votar",0.927,0.809,0.898,0.826
"P14","Tiene dudas sobre si va a ir a  votar",0.07,0.106,0.075,0.085
"P14","Tiene Decidido que no va a ir a votar",0.003,0.085,0.027,0.089
"P15","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.48,0.286,0.191,0.201
"P15","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.157,0.383,0.353,0.182
"P15","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.298,0.208,0.391,0.402
"P15","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.045,0.061,0.005,0.01
"P15","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.002,0.006,0.011,0.019
"P15","En blanco",0,0.017,0.014,0.03
"P15","No sabe",0.018,0.039,0.035,0.156
"P18","Lo votaría",0.362,0.175,0.369,0.104
"P18","Puede que lo vote",0.172,0.341,0.154,0.159
"P18","Nunca lo votaría",0.451,0.375,0.442,0.368
"P18","No sabe",0.015,0.109,0.035,0.369
"P19","Lo votaría",0.426,0.121,0.273,0.109
"P19","Puede que lo vote",0.165,0.482,0.131,0.266
"P19","Nunca lo votaría",0.345,0.322,0.561,0.182
"P19","No sabe",0.064,0.075,0.035,0.443
"P20","Lo votaría",0.491,0.179,0.134,0.119
"P20","Puede que lo vote",0.206,0.506,0.073,0.094
"P20","Nunca lo votaría",0.255,0.259,0.766,0.204
"P20","No sabe",0.048,0.056,0.027,0.583
"P21","Lo votaría",0.58,0.125,0.047,0.025
"P21","Puede que lo vote",0.112,0.52,0.076,0.058
"P21","Nunca lo votaría",0.208,0.248,0.838,0.094
"P21","No sabe",0.1,0.107,0.039,0.823
"P23","Si",0.614,0.306,0.413,0.349
"P23","No",0.386,0.694,0.587,0.651
"P09_imputada","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernador por Cambia Mendoza",0.282,0.24,0.418,0.177
"P09_imputada","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por La Unión Mendocina",0.221,0.263,0.324,0.259
"P09_imputada","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.261,0.253,0.146,0.18
"P09_imputada","Mario Vadillo a gobernador y Emanuel Fugazzotto a vicegobernador por el Partido Verde",0.005,0.04,0.041,0.103
"P09_imputada","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0.208,0.059,0.024,0.105
"P09_imputada","En blanco",0.023,0.145,0.047,0.176
"P15_imputada","Sergio Massa a Presidente y Agustín Rossi a Vicepresidente por Unión por la Patria",0.498,0.295,0.193,0.246
"P15_imputada","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.157,0.386,0.364,0.203
"P15_imputada","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.298,0.22,0.408,0.492
"P15_imputada","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.045,0.07,0.005,0.01
"P15_imputada","Juan Schiaretti a presidente y Florencio Randazzo a vicepresidente por Hacemos nuestro País",0.002,0.012,0.015,0.019
"P15_imputada","En blanco",0,0.017,0.015,0.03
