"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P11","A Tolosa Paz por el Frente de todos",0.661,0.595,0.459,0.547,0.366,0.325,0.301,0.312,0.479
"P11","A Santilli y Manes por Juntos",0.205,0.126,0.306,0.246,0.419,0.384,0.475,0.382,0.418
"P11","A Del Caño por el Frente de Izquierda",0,0.279,0.01,0.015,0.018,0.025,0.037,0.041,0
"P11","A Espert por Avanza libertad",0.067,0,0.091,0.135,0.119,0.086,0.057,0.078,0
"P11","A Randazo por “Vamos con vos""",0,0,0,0.027,0.015,0.032,0.005,0.025,0.014
"P11","A Hotton por “+Valores”",0,0,0,0.016,0,0.005,0.025,0.03,0
"P11","Votaría en blanco o anularía",0.067,0,0.134,0.014,0.063,0.143,0.1,0.132,0.089
