"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Julio Zamora",0.328,0.402,0.669,0.688
"P06","Segundo Cernadas",0.454,0.294,0.124,0.023
"P06","Otro candidato",0.084,0.198,0.093,0
"P06","En blanco",0.04,0.026,0.02,0.098
"P06","No sabe",0.094,0.08,0.094,0.191
"P07","A los candidatos del Frente de todos",0.163,0.172,0.541,0.309
"P07","A los candidatos de Juntos por el cambio",0.66,0.516,0.2,0.023
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.069,0.126,0.129,0.525
"P07","A los candidatos de la Izquierda",0.007,0.069,0.043,0.143
"P07","A los candidatos Liberales",0.101,0.117,0.087,0
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.708,0.381,0.599,0
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.292,0.619,0.401,1
"P09","A los candidatos del Frente de todos",0.143,0.158,0.544,0.286
"P09","A los candidatos de Juntos por el cambio",0.621,0.49,0.201,0.023
"P09","A los candidatos del frente unidos por tigre",0.092,0.203,0.084,0.593
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.036,0.042,0.06,0
"P09","A los candidatos de la Izquierda",0.026,0.03,0.046,0.076
"P09","A los candidatos Liberales",0.082,0.077,0.065,0.022
"P10","Luis Samyn Duco",0.465,0.356,0.254,0.349
"P10","Gonzalo Meschengieser",0.175,0,0.007,0
"P10","Micaela Ferraro",0,0.201,0.117,0
"P10","Javier Forlenza",0,0.052,0.034,0
"P10","Jose Paesani",0,0.119,0.034,0
"P10","Malena Galmarini",0.153,0.054,0.384,0.651
"P10","Pipo Gorosito",0.207,0.218,0.17,0
"P11","Segundo Cernadas",0.693,0.553,0.63,1
"P11","Nicolas Massot",0.307,0.447,0.37,0
"P12","Malena Galmarini por el Frente de todos",0.145,0.112,0.394,0.115
"P12","Gisela Zamora por Frente vecinal unidos",0.091,0.191,0.24,0.402
"P12","Segundo cernadas por Juntos por el Cambio",0.645,0.446,0.188,0.023
"P12","Rodriguez Laborde por el Frente de Randazzo",0.014,0.107,0.055,0
"P12","A los candidatos del frente de izquierda",0.011,0.055,0.049,0.393
"P12","Cervetto por los liberales",0.094,0.089,0.074,0.067
"P13","Pipo Gorosito por el Frente de todos",0.079,0.115,0.386,0.115
"P13","Gisela Zamora por Frente vecinal unidos",0.167,0.198,0.261,0.402
"P13","Segundo cernadas por Juntos por el cambio",0.643,0.558,0.182,0.09
"P13","Rodriguez Laborde por el Frente de Randazzo",0.014,0.049,0.033,0.124
"P13","A los candidatos del frente de izquierda",0.008,0.028,0.059,0.269
"P13","Cervetto por los liberales",0.089,0.052,0.079,0
"P14","Micaela Ferraro por el Frente de todos",0.153,0.105,0.321,0.115
"P14","Gisela Zamora por Frente vecinal unidos",0.116,0.213,0.279,0.469
"P14","Segundo cernadas por juntos por el cambio",0.656,0.537,0.169,0.023
"P14","Rodriguez Laborde por el Frente de Randazzo",0.014,0.053,0.068,0.124
"P14","A los candidatos del frente de izquierda",0.005,0.035,0.071,0.269
"P14","Cervetto por los liberales",0.056,0.057,0.092,0
"P15","Luis Samin Duco por el Frente de todos",0.119,0.063,0.35,0.027
"P15","Gisela Zamora por Frente vecinal unidos",0.156,0.248,0.231,0.468
"P15","Segundo cernadas por juntos por el cambio",0.665,0.515,0.203,0.09
"P15","Rodriguez Laborde por el Frente de Randazzo",0.009,0.064,0.07,0.124
"P15","A los candidatos del frente de izquierda",0,0.03,0.069,0.269
"P15","Cervetto por los liberales",0.051,0.08,0.077,0.022
"P16","Positiva",0.306,0.378,0.526,0.585
"P16","Neutra",0.355,0.237,0.27,0.123
"P16","Negativa",0.335,0.358,0.183,0.216
"P16","No sabe",0.004,0.027,0.021,0.076
"P18","Positiva",0.179,0.148,0.579,0.093
"P18","Neutra",0.02,0.127,0.147,0.022
"P18","Negativa",0.8,0.725,0.274,0.619
"P18","No sabe",0.001,0,0,0.266
"P20","Positiva",0.274,0.115,0.52,0.287
"P20","Neutra",0.033,0.134,0.101,0.124
"P20","Negativa",0.693,0.734,0.376,0.424
"P20","No sabe",0,0.017,0.003,0.165
"P21","Positiva",0.701,0.468,0.175,0.436
"P21","Neutra",0.138,0.37,0.152,0.184
"P21","Negativa",0.161,0.151,0.662,0.278
"P21","No sabe",0,0.011,0.011,0.102
"P22","Positiva",0.264,0.106,0.502,0.275
"P22","Neutra",0.02,0.114,0.135,0.111
"P22","Negativa",0.714,0.736,0.357,0.472
"P22","No sabe",0.002,0.044,0.006,0.142
"P23","Positiva",0.766,0.67,0.291,0.205
"P23","Neutra",0.121,0.234,0.192,0.087
"P23","Negativa",0.07,0.069,0.475,0.508
"P23","No sabe",0.043,0.027,0.042,0.2
"P24","Positiva",0.19,0.132,0.309,0.325
"P24","Neutra",0.081,0.234,0.283,0
"P24","Negativa",0.674,0.462,0.341,0.509
"P24","No sabe",0.055,0.172,0.067,0.166
"P25","Positiva",0.126,0.136,0.352,0.325
"P25","Neutra",0.087,0.134,0.255,0
"P25","Negativa",0.771,0.7,0.391,0.575
"P25","No sabe",0.016,0.03,0.002,0.1
"P26","Positiva",0.322,0.242,0.493,0.739
"P26","Neutra",0.275,0.231,0.239,0
"P26","Negativa",0.35,0.447,0.254,0.096
"P26","No sabe",0.053,0.08,0.014,0.165
"P27","Positiva",0.561,0.29,0.177,0.241
"P27","Neutra",0.248,0.428,0.243,0.107
"P27","Negativa",0.107,0.141,0.455,0.104
"P27","No sabe",0.084,0.141,0.125,0.548
"P28","Si",0.557,0.317,0.548,0.774
"P28","No",0.443,0.683,0.452,0.226
