"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A los candidatos del Frente de todos",0.382,0.36,0.404,0.314,0.421,0.408,0.359,0.392,0.407,0.322,0.709,0.064,0.075
"A los candidatos de Juntos por el cambio",0.343,0.332,0.354,0.313,0.351,0.352,0.372,0.347,0.311,0.401,0.108,0.704,0.308
"A los candidatos del frente unidos por tigre",0.101,0.11,0.093,0.09,0.083,0.138,0.127,0.131,0.099,0.063,0.087,0.073,0.294
"A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.065,0.06,0.07,0.078,0.073,0.038,0.056,0.032,0.091,0.063,0.045,0.048,0.221
"A los candidatos de la Izquierda",0.045,0.04,0.049,0.074,0.027,0.026,0.07,0.057,0.035,0.044,0.042,0.015,0.024
"A los candidatos Liberales",0.064,0.098,0.03,0.131,0.045,0.038,0.016,0.041,0.057,0.107,0.009,0.096,0.078
