"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Julio Zamora",0.352,0.404,0.53,0.653,0.672,0.287
"P06","Segundo Cernadas",0.341,0.463,0.256,0.144,0.091,0.053
"P06","Otro candidato",0.113,0.084,0.142,0.068,0.102,0.058
"P06","En blanco",0.057,0.007,0.006,0.029,0.018,0.602
"P06","No sabe",0.137,0.042,0.066,0.106,0.117,0
"P07","A los candidatos del Frente de todos",0.158,0.138,0.219,0.382,0.738,0.052
"P07","A los candidatos de Juntos por el cambio",0.571,0.647,0.517,0.163,0.111,0.206
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.141,0.129,0.116,0.288,0.044,0.083
"P07","A los candidatos de la Izquierda",0.038,0.024,0.043,0.032,0.033,0.602
"P07","A los candidatos Liberales",0.092,0.062,0.105,0.135,0.074,0.057
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.643,0.481,0.448,0.829,0.984,0
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.357,0.519,0.552,0.171,0.016,1
"P09","A los candidatos del Frente de todos",0.15,0.116,0.193,0.386,0.733,0.507
"P09","A los candidatos de Juntos por el cambio",0.657,0.564,0.431,0.222,0.102,0.053
"P09","A los candidatos del frente unidos por tigre",0.155,0.091,0.206,0.216,0.026,0.2
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0,0.126,0.077,0,0.026,0.036
"P09","A los candidatos de la Izquierda",0.009,0.016,0.033,0.083,0.053,0.147
"P09","A los candidatos Liberales",0.029,0.087,0.06,0.093,0.06,0.057
"P10","Luis Samyn Duco",0.674,0.429,0.223,0.234,0.238,0
"P10","Gonzalo Meschengieser",0.026,0,0.204,0,0.007,0
"P10","Micaela Ferraro",0.023,0,0.016,0.227,0.119,0.635
"P10","Javier Forlenza",0.149,0,0.017,0.044,0.019,0
"P10","Jose Paesani",0,0.179,0.054,0.024,0.024,0
"P10","Malena Galmarini",0.128,0,0.271,0.393,0.379,0.365
"P10","Pipo Gorosito",0,0.392,0.215,0.078,0.214,0
"P11","Segundo Cernadas",0.667,0.553,0.638,0.85,0.637,0
"P11","Nicolas Massot",0.333,0.447,0.362,0.15,0.363,1
"P12","Malena Galmarini por el Frente de todos",0.137,0.083,0.099,0.423,0.526,0.051
"P12","Gisela Zamora por Frente vecinal unidos",0.057,0.162,0.346,0.088,0.243,0.455
"P12","Segundo cernadas por Juntos por el Cambio",0.667,0.527,0.377,0.304,0.091,0.153
"P12","Rodriguez Laborde por el Frente de Randazzo",0.032,0.093,0.074,0.042,0.021,0.083
"P12","A los candidatos del frente de izquierda",0.009,0.071,0.054,0.043,0.049,0.147
"P12","Cervetto por los liberales",0.098,0.064,0.05,0.1,0.07,0.111
"P13","Pipo Gorosito por el Frente de todos",0.155,0.021,0.136,0.335,0.484,0.507
"P13","Gisela Zamora por Frente vecinal unidos",0.101,0.196,0.275,0.29,0.277,0.153
"P13","Segundo cernadas por Juntos por el cambio",0.672,0.588,0.472,0.182,0.096,0.053
"P13","Rodriguez Laborde por el Frente de Randazzo",0.006,0.068,0.028,0.036,0.017,0.083
"P13","A los candidatos del frente de izquierda",0.009,0.061,0.018,0.066,0.06,0.147
"P13","Cervetto por los liberales",0.057,0.066,0.071,0.091,0.066,0.057
"P14","Micaela Ferraro por el Frente de todos",0.199,0.068,0.051,0.26,0.447,0.507
"P14","Gisela Zamora por Frente vecinal unidos",0.123,0.129,0.358,0.194,0.292,0.153
"P14","Segundo cernadas por juntos por el cambio",0.662,0.598,0.44,0.176,0.091,0.053
"P14","Rodriguez Laborde por el Frente de Randazzo",0.006,0.065,0.063,0.157,0.019,0.083
"P14","A los candidatos del frente de izquierda",0,0.073,0.035,0.069,0.071,0.147
"P14","Cervetto por los liberales",0.01,0.067,0.053,0.144,0.08,0.057
"P15","Luis Samin Duco por el Frente de todos",0.137,0.117,0.075,0.335,0.422,0.052
"P15","Gisela Zamora por Frente vecinal unidos",0.142,0.076,0.294,0.173,0.313,0.608
"P15","Segundo cernadas por juntos por el cambio",0.683,0.594,0.47,0.206,0.11,0.053
"P15","Rodriguez Laborde por el Frente de Randazzo",0.035,0.072,0.064,0.12,0.015,0.083
"P15","A los candidatos del frente de izquierda",0,0.064,0.018,0.085,0.07,0.147
"P15","Cervetto por los liberales",0.003,0.077,0.079,0.081,0.07,0.057
"P16","Muy bueno",0.215,0.081,0.104,0.358,0.244,0.052
"P16","Bueno",0.146,0.205,0.363,0.246,0.244,0.608
"P16","Ni bueno ni malo",0.291,0.389,0.259,0.106,0.298,0.14
"P16","Malo",0.112,0.097,0.174,0.204,0.09,0.053
"P16","Muy malo",0.222,0.218,0.084,0.07,0.099,0
"P16","No sabe",0.014,0.01,0.016,0.016,0.025,0.147
"P18","Muy buena",0.228,0.028,0.124,0.359,0.542,0.507
"P18","Buena",0.066,0.044,0.057,0.119,0.183,0
"P18","Ni buena ni mala",0.039,0.059,0.173,0.216,0.092,0.2
"P18","Mala",0.159,0.197,0.268,0.114,0.017,0.089
"P18","Muy mala",0.508,0.672,0.359,0.192,0.165,0.057
"P18","No sabe",0,0,0.019,0,0.001,0.147
"P19","Muy buena",0.398,0.121,0.071,0.07,0.059,0
"P19","Buena",0.262,0.236,0.126,0.028,0.042,0
"P19","Ni buena ni mala",0.153,0.288,0.351,0.108,0.046,0.2
"P19","Mala",0.087,0.263,0.27,0.44,0.071,0.053
"P19","Muy mala",0.052,0.092,0.163,0.354,0.765,0.548
"P19","No sabe",0.048,0,0.019,0,0.017,0.199
"P20","Muy buena",0.254,0.005,0.057,0.384,0.632,0.052
"P20","Buena",0.005,0.133,0.123,0.066,0.072,0
"P20","Ni buena ni mala",0.113,0.042,0.104,0.146,0.079,0.036
"P20","Mala",0.043,0.103,0.155,0.168,0.023,0.053
"P20","Muy mala",0.581,0.715,0.554,0.228,0.192,0.512
"P20","No sabe",0.004,0.002,0.007,0.008,0.002,0.347
"P22","Muy buena",0.305,0.075,0.059,0.165,0.523,0.551
"P22","Buena",0.011,0.133,0.037,0.211,0.121,0
"P22","Ni buena ni mala",0.04,0.054,0.191,0.193,0.074,0.153
"P22","Mala",0.067,0.126,0.206,0.216,0.036,0.144
"P22","Muy mala",0.575,0.571,0.5,0.215,0.236,0
"P22","No sabe",0.002,0.041,0.007,0,0.01,0.152
"P23","Muy buena",0.731,0.347,0.269,0.073,0.108,0.052
"P23","Buena",0.136,0.445,0.277,0.161,0.022,0
"P23","Ni buena ni mala",0.034,0.097,0.366,0.34,0.14,0.26
"P23","Mala",0.002,0.017,0.044,0.191,0.188,0
"P23","Muy mala",0.097,0.014,0.026,0.101,0.521,0.447
"P23","No sabe",0,0.08,0.018,0.134,0.021,0.241
"P24","Muy buena",0.063,0.05,0.069,0.136,0.188,0.052
"P24","Buena",0.127,0.098,0.063,0.164,0.197,0.164
"P24","Ni buena ni mala",0.078,0.08,0.307,0.364,0.269,0.163
"P24","Mala",0.131,0.135,0.214,0.119,0.068,0.036
"P24","Muy mala",0.495,0.497,0.298,0.151,0.205,0.585
"P24","No sabe",0.106,0.14,0.049,0.066,0.073,0
"P25","Muy buena",0.083,0.032,0.058,0.166,0.216,0.053
"P25","Buena",0.101,0.086,0.037,0.26,0.195,0.163
"P25","Ni buena ni mala",0.094,0.091,0.255,0.234,0.233,0
"P25","Mala",0.057,0.18,0.151,0.097,0.082,0.098
"P25","Muy mala",0.665,0.59,0.484,0.233,0.261,0.639
"P25","No sabe",0,0.021,0.015,0.01,0.013,0.047
"P26","Muy buena",0.069,0.117,0.116,0.169,0.302,0.529
"P26","Buena",0.239,0.184,0.218,0.322,0.23,0.163
"P26","Ni buena ni mala",0.288,0.144,0.3,0.176,0.266,0
"P26","Mala",0.058,0.228,0.213,0.18,0.044,0.062
"P26","Muy mala",0.267,0.243,0.128,0.123,0.152,0.246
"P26","No sabe",0.079,0.084,0.025,0.03,0.006,0
