"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Julio Zamora",0.379,0.53,0.667,0.287
"P06","Segundo Cernadas",0.404,0.256,0.105,0.053
"P06","Otro candidato",0.098,0.142,0.093,0.058
"P06","En blanco",0.031,0.006,0.021,0.602
"P06","No sabe",0.088,0.066,0.114,0
"P07","A los candidatos del Frente de todos",0.148,0.219,0.644,0.052
"P07","A los candidatos de Juntos por el cambio",0.61,0.517,0.125,0.206
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.135,0.116,0.108,0.083
"P07","A los candidatos de la Izquierda",0.031,0.043,0.033,0.602
"P07","A los candidatos Liberales",0.076,0.105,0.09,0.057
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.554,0.448,0.922,0
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.446,0.552,0.078,1
"P09","A los candidatos del Frente de todos",0.132,0.193,0.641,0.507
"P09","A los candidatos de Juntos por el cambio",0.609,0.431,0.134,0.053
"P09","A los candidatos del frente unidos por tigre",0.122,0.206,0.076,0.2
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.065,0.077,0.019,0.036
"P09","A los candidatos de la Izquierda",0.013,0.033,0.061,0.147
"P09","A los candidatos Liberales",0.059,0.06,0.069,0.057
"P10","Luis Samyn Duco",0.554,0.223,0.237,0
"P10","Gonzalo Meschengieser",0.013,0.204,0.005,0
"P10","Micaela Ferraro",0.012,0.016,0.143,0.635
"P10","Javier Forlenza",0.076,0.017,0.024,0
"P10","Jose Paesani",0.088,0.054,0.024,0
"P10","Malena Galmarini",0.065,0.271,0.382,0.365
"P10","Pipo Gorosito",0.192,0.215,0.185,0
"P11","Segundo Cernadas",0.616,0.638,0.728,0
"P11","Nicolas Massot",0.384,0.362,0.272,1
"P12","Malena Galmarini por el Frente de todos",0.109,0.099,0.499,0.051
"P12","Gisela Zamora por Frente vecinal unidos",0.111,0.346,0.202,0.455
"P12","Segundo cernadas por Juntos por el Cambio",0.595,0.377,0.147,0.153
"P12","Rodriguez Laborde por el Frente de Randazzo",0.064,0.074,0.027,0.083
"P12","A los candidatos del frente de izquierda",0.041,0.054,0.047,0.147
"P12","Cervetto por los liberales",0.08,0.05,0.078,0.111
"P13","Pipo Gorosito por el Frente de todos",0.086,0.136,0.445,0.507
"P13","Gisela Zamora por Frente vecinal unidos",0.15,0.275,0.28,0.153
"P13","Segundo cernadas por Juntos por el cambio",0.629,0.472,0.119,0.053
"P13","Rodriguez Laborde por el Frente de Randazzo",0.038,0.028,0.022,0.083
"P13","A los candidatos del frente de izquierda",0.036,0.018,0.062,0.147
"P13","Cervetto por los liberales",0.061,0.071,0.072,0.057
"P14","Micaela Ferraro por el Frente de todos",0.131,0.051,0.398,0.507
"P14","Gisela Zamora por Frente vecinal unidos",0.126,0.358,0.266,0.153
"P14","Segundo cernadas por juntos por el cambio",0.629,0.44,0.113,0.053
"P14","Rodriguez Laborde por el Frente de Randazzo",0.037,0.063,0.055,0.083
"P14","A los candidatos del frente de izquierda",0.038,0.035,0.071,0.147
"P14","Cervetto por los liberales",0.039,0.053,0.097,0.057
"P15","Luis Samin Duco por el Frente de todos",0.127,0.075,0.399,0.052
"P15","Gisela Zamora por Frente vecinal unidos",0.108,0.294,0.276,0.608
"P15","Segundo cernadas por juntos por el cambio",0.637,0.47,0.136,0.053
"P15","Rodriguez Laborde por el Frente de Randazzo",0.054,0.064,0.042,0.083
"P15","A los candidatos del frente de izquierda",0.033,0.018,0.074,0.147
"P15","Cervetto por los liberales",0.041,0.079,0.073,0.057
"P16","Positiva",0.322,0.467,0.519,0.66
"P16","Neutra",0.342,0.259,0.248,0.14
"P16","Negativa",0.324,0.258,0.211,0.053
"P16","No sabe",0.012,0.016,0.022,0.147
"P18","Positiva",0.179,0.181,0.659,0.507
"P18","Neutra",0.049,0.173,0.125,0.2
"P18","Negativa",0.772,0.627,0.215,0.146
"P18","No sabe",0,0.019,0.001,0.147
"P19","Positiva",0.504,0.197,0.101,0
"P19","Neutra",0.223,0.351,0.062,0.2
"P19","Negativa",0.25,0.433,0.824,0.601
"P19","No sabe",0.023,0.019,0.013,0.199
"P20","Positiva",0.196,0.18,0.637,0.052
"P20","Neutra",0.076,0.104,0.097,0.036
"P20","Negativa",0.725,0.709,0.262,0.565
"P20","No sabe",0.003,0.007,0.004,0.347
"P22","Positiva",0.26,0.096,0.571,0.551
"P22","Neutra",0.048,0.191,0.106,0.153
"P22","Negativa",0.67,0.706,0.315,0.144
"P22","No sabe",0.022,0.007,0.008,0.152
"P23","Positiva",0.826,0.546,0.156,0.052
"P23","Neutra",0.068,0.366,0.191,0.26
"P23","Negativa",0.063,0.07,0.603,0.447
"P23","No sabe",0.043,0.018,0.05,0.241
"P24","Positiva",0.168,0.132,0.365,0.216
"P24","Neutra",0.079,0.307,0.292,0.163
"P24","Negativa",0.629,0.512,0.272,0.621
"P24","No sabe",0.124,0.049,0.071,0
"P25","Positiva",0.149,0.095,0.415,0.216
"P25","Neutra",0.093,0.255,0.233,0
"P25","Negativa",0.747,0.635,0.34,0.737
"P25","No sabe",0.011,0.015,0.012,0.047
"P26","Positiva",0.304,0.334,0.523,0.692
"P26","Neutra",0.213,0.3,0.246,0
"P26","Negativa",0.401,0.341,0.22,0.308
"P26","No sabe",0.082,0.025,0.011,0
"P27","Positiva",0.525,0.219,0.14,0.217
"P27","Neutra",0.263,0.457,0.211,0
"P27","Negativa",0.074,0.25,0.51,0.694
"P27","No sabe",0.138,0.074,0.139,0.089
"P28","Si",0.475,0.414,0.593,0.096
"P28","No",0.525,0.586,0.407,0.904
