"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Julio Zamora",0.311,0.478,0.589,0.776,0.68,0.795
"P06","Segundo Cernadas",0.534,0.305,0.1,0.083,0.044,0
"P06","Otro candidato",0.074,0.125,0.172,0.033,0.123,0.073
"P06","En blanco",0.005,0.008,0.006,0.032,0.049,0.036
"P06","No sabe",0.076,0.084,0.133,0.076,0.104,0.096
"P07","A los candidatos del Frente de todos",0.115,0.168,0.494,0.727,0.664,0.426
"P07","A los candidatos de Juntos por el cambio",0.768,0.558,0.247,0.005,0.062,0.071
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.062,0.181,0.101,0.108,0.096,0.318
"P07","A los candidatos de la Izquierda",0.005,0.022,0.061,0.058,0.073,0.036
"P07","A los candidatos Liberales",0.05,0.071,0.097,0.102,0.105,0.149
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.613,0.498,0.472,0,0.957,0.882
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.387,0.502,0.528,1,0.043,0.118
"P09","A los candidatos del Frente de todos",0.097,0.187,0.43,0.775,0.659,0.244
"P09","A los candidatos de Juntos por el cambio",0.718,0.531,0.216,0.008,0.057,0.01
"P09","A los candidatos del frente unidos por tigre",0.094,0.134,0.157,0.017,0.066,0.65
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.029,0.071,0.072,0.037,0.048,0.039
"P09","A los candidatos de la Izquierda",0,0.026,0.076,0.065,0.073,0.036
"P09","A los candidatos Liberales",0.062,0.051,0.049,0.098,0.097,0.021
"P10","Luis Samyn Duco",0.113,0.402,0.474,0.228,0.245,0.111
"P10","Gonzalo Meschengieser",0.389,0,0.006,0.01,0.006,0
"P10","Micaela Ferraro",0,0.007,0.113,0.01,0.35,0
"P10","Javier Forlenza",0,0,0.011,0.01,0.118,0.111
"P10","Jose Paesani",0,0.133,0.011,0.03,0.025,0
"P10","Malena Galmarini",0.454,0.367,0.055,0.661,0.173,0.778
"P10","Pipo Gorosito",0.044,0.091,0.33,0.051,0.083,0
"P11","Segundo Cernadas",0.586,0.696,0.832,1,0.182,1
"P11","Nicolas Massot",0.414,0.304,0.168,0,0.818,0
"P12","Malena Galmarini por el Frente de todos",0.082,0.088,0.269,0.533,0.523,0.379
"P12","Gisela Zamora por Frente vecinal unidos",0.088,0.182,0.301,0.246,0.254,0.213
"P12","Segundo cernadas por Juntos por el Cambio",0.671,0.526,0.26,0.004,0.036,0.295
"P12","Rodriguez Laborde por el Frente de Randazzo",0.043,0.078,0.07,0.037,0.039,0.008
"P12","A los candidatos del frente de izquierda",0.016,0.08,0.052,0.069,0.05,0.084
"P12","Cervetto por los liberales",0.1,0.046,0.048,0.111,0.098,0.021
"P13","Pipo Gorosito por el Frente de todos",0.064,0.059,0.332,0.514,0.487,0.313
"P13","Gisela Zamora por Frente vecinal unidos",0.107,0.198,0.296,0.265,0.268,0.485
"P13","Segundo cernadas por Juntos por el cambio",0.718,0.581,0.253,0.008,0.052,0.081
"P13","Rodriguez Laborde por el Frente de Randazzo",0.005,0.031,0.055,0.037,0.033,0.056
"P13","A los candidatos del frente de izquierda",0.014,0.085,0.024,0.065,0.069,0.055
"P13","Cervetto por los liberales",0.092,0.046,0.04,0.111,0.091,0.01
"P14","Micaela Ferraro por el Frente de todos",0.103,0.03,0.251,0.358,0.505,0.311
"P14","Gisela Zamora por Frente vecinal unidos",0.124,0.219,0.309,0.347,0.289,0.146
"P14","Segundo cernadas por juntos por el cambio",0.678,0.59,0.255,0.013,0.038,0.198
"P14","Rodriguez Laborde por el Frente de Randazzo",0.011,0.034,0.106,0.037,0.033,0.056
"P14","A los candidatos del frente de izquierda",0.018,0.086,0.026,0.147,0.06,0.058
"P14","Cervetto por los liberales",0.066,0.041,0.053,0.098,0.075,0.231
"P15","Luis Samin Duco por el Frente de todos",0.065,0.074,0.189,0.442,0.464,0.64
"P15","Gisela Zamora por Frente vecinal unidos",0.113,0.153,0.359,0.269,0.308,0.146
"P15","Segundo cernadas por juntos por el cambio",0.747,0.588,0.249,0.039,0.043,0.081
"P15","Rodriguez Laborde por el Frente de Randazzo",0.009,0.061,0.093,0.041,0.027,0.056
"P15","A los candidatos del frente de izquierda",0.014,0.076,0.03,0.115,0.065,0.077
"P15","Cervetto por los liberales",0.052,0.048,0.08,0.094,0.093,0
"P16","Muy bueno",0.103,0.088,0.177,0.213,0.237,0.628
"P16","Bueno",0.17,0.257,0.339,0.278,0.276,0.147
