"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Julio Zamora",0.372,0.416,0.75,0.62
"P06","Segundo Cernadas",0.535,0.222,0.066,0.043
"P06","Otro candidato",0.043,0.221,0.077,0.1
"P06","En blanco",0.005,0.014,0.044,0.008
"P06","No sabe",0.045,0.127,0.063,0.229
"P07","A los candidatos del Frente de todos",0.193,0.265,0.666,0.394
"P07","A los candidatos de Juntos por el cambio",0.675,0.463,0.117,0.189
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.079,0.132,0.062,0.225
"P07","A los candidatos de la Izquierda",0.002,0.05,0.064,0.026
"P07","A los candidatos Liberales",0.051,0.09,0.091,0.166
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.616,0.563,0.331,0.643
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.384,0.437,0.669,0.357
"P09","A los candidatos del Frente de todos",0.158,0.268,0.658,0.348
"P09","A los candidatos de Juntos por el cambio",0.659,0.422,0.07,0.194
"P09","A los candidatos del frente unidos por tigre",0.1,0.145,0.068,0.184
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.045,0.037,0.047,0.12
"P09","A los candidatos de la Izquierda",0.004,0.05,0.078,0.033
"P09","A los candidatos Liberales",0.034,0.078,0.079,0.121
"P10","Luis Samyn Duco",0.113,0.397,0.285,0.095
"P10","Gonzalo Meschengieser",0.011,0.149,0.007,0
"P10","Micaela Ferraro",0.061,0.243,0.071,0.01
"P10","Javier Forlenza",0.011,0.003,0.121,0
"P10","Jose Paesani",0,0.097,0.024,0
"P10","Malena Galmarini",0.623,0.036,0.227,0.867
"P10","Pipo Gorosito",0.181,0.075,0.265,0.028
"P11","Segundo Cernadas",0.698,0.51,0.523,0.8
"P11","Nicolas Massot",0.302,0.49,0.477,0.2
"P12","Malena Galmarini por el Frente de todos",0.125,0.144,0.53,0.273
"P12","Gisela Zamora por Frente vecinal unidos",0.083,0.272,0.236,0.26
"P12","Segundo cernadas por Juntos por el Cambio",0.663,0.405,0.058,0.206
"P12","Rodriguez Laborde por el Frente de Randazzo",0.064,0.038,0.042,0.079
"P12","A los candidatos del frente de izquierda",0.015,0.057,0.052,0.037
"P12","Cervetto por los liberales",0.05,0.084,0.082,0.145
"P13","Pipo Gorosito por el Frente de todos",0.106,0.202,0.447,0.219
"P13","Gisela Zamora por Frente vecinal unidos",0.091,0.259,0.288,0.355
"P13","Segundo cernadas por Juntos por el cambio",0.723,0.418,0.071,0.197
"P13","Rodriguez Laborde por el Frente de Randazzo",0.019,0.025,0.031,0.072
"P13","A los candidatos del frente de izquierda",0.016,0.024,0.067,0.046
"P13","Cervetto por los liberales",0.045,0.072,0.096,0.111
"P14","Micaela Ferraro por el Frente de todos",0.122,0.148,0.456,0.169
"P14","Gisela Zamora por Frente vecinal unidos",0.106,0.31,0.253,0.364
"P14","Segundo cernadas por juntos por el cambio",0.705,0.391,0.074,0.256
"P14","Rodriguez Laborde por el Frente de Randazzo",0.028,0.039,0.05,0.068
"P14","A los candidatos del frente de izquierda",0.02,0.031,0.09,0.035
"P14","Cervetto por los liberales",0.019,0.081,0.077,0.108
"P15","Luis Samin Duco por el Frente de todos",0.127,0.129,0.435,0.177
"P15","Gisela Zamora por Frente vecinal unidos",0.072,0.285,0.268,0.378
"P15","Segundo cernadas por juntos por el cambio",0.735,0.42,0.084,0.219
"P15","Rodriguez Laborde por el Frente de Randazzo",0.028,0.038,0.052,0.068
"P15","A los candidatos del frente de izquierda",0.02,0.032,0.075,0.05
"P15","Cervetto por los liberales",0.018,0.096,0.086,0.108
"P16","Positiva",0.292,0.388,0.544,0.52
"P16","Neutra",0.319,0.343,0.24,0.223
"P16","Negativa",0.374,0.26,0.203,0.192
"P16","No sabe",0.015,0.009,0.013,0.065
"P18","Positiva",0.237,0.273,0.647,0.327
"P18","Neutra",0.058,0.15,0.078,0.166
"P18","Negativa",0.705,0.568,0.27,0.507
"P18","No sabe",0,0.009,0.005,0
"P19","Positiva",0.488,0.233,0.093,0.175
"P19","Neutra",0.181,0.289,0.088,0.21
"P19","Negativa",0.316,0.471,0.812,0.533
"P19","No sabe",0.015,0.007,0.007,0.082
"P20","Positiva",0.205,0.308,0.62,0.354
"P20","Neutra",0.086,0.093,0.06,0.101
"P20","Negativa",0.7,0.598,0.312,0.534
"P20","No sabe",0.009,0.001,0.008,0.011
"P21","Positiva",0.651,0.351,0.091,0.408
"P21","Neutra",0.144,0.324,0.164,0.115
"P21","Negativa",0.198,0.325,0.721,0.47
"P21","No sabe",0.007,0,0.024,0.007
"P22","Positiva",0.213,0.255,0.625,0.298
"P22","Neutra",0.031,0.127,0.083,0.172
"P22","Negativa",0.73,0.618,0.287,0.493
"P22","No sabe",0.026,0,0.005,0.037
"P23","Positiva",0.795,0.512,0.176,0.378
"P23","Neutra",0.089,0.319,0.161,0.131
"P23","Negativa",0.111,0.154,0.61,0.403
"P23","No sabe",0.005,0.015,0.053,0.088
"P24","Positiva",0.229,0.141,0.366,0.218
"P24","Neutra",0.079,0.335,0.228,0.261
"P24","Negativa",0.656,0.412,0.362,0.283
"P24","No sabe",0.036,0.112,0.044,0.238
"P25","Positiva",0.192,0.173,0.364,0.3
"P25","Neutra",0.019,0.244,0.287,0.199
"P25","Negativa",0.775,0.575,0.33,0.493
"P25","No sabe",0.014,0.008,0.019,0.008
"P26","Positiva",0.337,0.35,0.473,0.543
"P26","Neutra",0.241,0.345,0.196,0.132
"P26","Negativa",0.418,0.272,0.329,0.106
"P26","No sabe",0.004,0.033,0.002,0.219
"P28","Si",0.543,0.417,0.592,0.449
"P28","No",0.457,0.583,0.408,0.551
