"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Julio Zamora",0.751,0.66,0.34,0
"P06","Segundo Cernadas",0.022,0.053,0.45,0
"P06","Otro candidato",0.079,0.181,0.115,0.057
"P06","En blanco",0.049,0.004,0.014,0.268
"P06","No sabe",0.099,0.102,0.081,0.675
"P07","A los candidatos del Frente de todos",0.774,0.365,0.066,0
"P07","A los candidatos de Juntos por el cambio",0.062,0.151,0.667,0
"P07","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.087,0.338,0.097,0.437
"P07","A los candidatos de la Izquierda",0.035,0.123,0.019,0.506
"P07","A los candidatos Liberales",0.042,0.023,0.151,0.057
"P08","Diego Santilli por el PRO en Juntos por el Cambio",0.76,0.502,0.561,0
"P08","Facundo Manes por el radicalismo en Juntos por el Cambio",0.24,0.498,0.439,0
"P09","A los candidatos del Frente de todos",0.765,0.417,0.047,0
"P09","A los candidatos de Juntos por el cambio",0.07,0.185,0.625,0
"P09","A los candidatos del frente unidos por tigre",0.116,0.125,0.11,0.675
"P09","A los candidatos del Peronismo no kirchnerista, Lavagnismo o randazismo",0.024,0.11,0.057,0
"P09","A los candidatos de la Izquierda",0.019,0.138,0.029,0.325
"P09","A los candidatos Liberales",0.006,0.025,0.132,0
"P10","Luis Samyn Duco",0.301,0.171,0.408,0
"P10","Gonzalo Meschengieser",0.008,0,0.206,0
"P10","Micaela Ferraro",0.101,0.226,0,0
"P10","Javier Forlenza",0.035,0,0.04,0
"P10","Jose Paesani",0.032,0.075,0.015,0
"P10","Malena Galmarini",0.342,0.432,0.065,0
"P10","Pipo Gorosito",0.181,0.096,0.266,0
"P11","Segundo Cernadas",0.65,0.954,0.614,0
"P11","Nicolas Massot",0.35,0.046,0.386,0
"P12","Malena Galmarini por el Frente de todos",0.558,0.345,0.04,0
"P12","Gisela Zamora por Frente vecinal unidos",0.276,0.336,0.104,0
"P12","Segundo cernadas por Juntos por el Cambio",0.102,0.044,0.614,0
"P12","Rodriguez Laborde por el Frente de Randazzo",0.026,0.068,0.071,0
"P12","A los candidatos del frente de izquierda",0.01,0.141,0.046,0.762
"P12","Cervetto por los liberales",0.028,0.066,0.125,0.238
"P13","Pipo Gorosito por el Frente de todos",0.532,0.285,0.031,0
"P13","Gisela Zamora por Frente vecinal unidos",0.321,0.381,0.124,0
"P13","Segundo cernadas por Juntos por el cambio",0.08,0.115,0.647,0.238
"P13","Rodriguez Laborde por el Frente de Randazzo",0.013,0.068,0.036,0.437
"P13","A los candidatos del frente de izquierda",0.022,0.133,0.04,0.268
"P13","Cervetto por los liberales",0.032,0.018,0.122,0.057
"P14","Micaela Ferraro por el Frente de todos",0.511,0.201,0.029,0.057
"P14","Gisela Zamora por Frente vecinal unidos",0.335,0.385,0.111,0.238
"P14","Segundo cernadas por juntos por el cambio",0.07,0.118,0.639,0
"P14","Rodriguez Laborde por el Frente de Randazzo",0.028,0.151,0.047,0.437
"P14","A los candidatos del frente de izquierda",0.031,0.137,0.046,0.268
"P14","Cervetto por los liberales",0.025,0.008,0.128,0
"P15","Luis Samin Duco por el Frente de todos",0.503,0.192,0.033,0
"P15","Gisela Zamora por Frente vecinal unidos",0.348,0.396,0.082,0
"P15","Segundo cernadas por juntos por el cambio",0.091,0.115,0.658,0.238
"P15","Rodriguez Laborde por el Frente de Randazzo",0.025,0.154,0.05,0.494
"P15","A los candidatos del frente de izquierda",0.031,0.128,0.042,0.268
"P15","Cervetto por los liberales",0.002,0.015,0.135,0
"P16","Positiva",0.668,0.663,0.223,0.238
"P16","Neutra",0.211,0.21,0.354,0.437
"P16","Negativa",0.102,0.112,0.407,0
"P16","No sabe",0.019,0.015,0.016,0.325
"P19","Positiva",0.121,0.05,0.423,0.057
"P19","Neutra",0.067,0.205,0.254,0
"P19","Negativa",0.807,0.741,0.299,0
"P19","No sabe",0.005,0.004,0.024,0.943
"P20","Positiva",0.857,0.176,0.057,0.057
"P20","Neutra",0.07,0.43,0.026,0.439
"P20","Negativa",0.072,0.353,0.917,0
"P20","No sabe",0.001,0.041,0,0.504
"P21","Positiva",0.172,0.172,0.577,0
"P21","Neutra",0.087,0.305,0.235,0.668
"P21","Negativa",0.728,0.504,0.185,0.058
"P21","No sabe",0.013,0.019,0.003,0.274
"P22","Positiva",0.771,0.137,0.099,0
"P22","Neutra",0.117,0.413,0.018,0.412
"P22","Negativa",0.094,0.45,0.874,0.059
"P22","No sabe",0.018,0,0.009,0.529
"P23","Positiva",0.192,0.323,0.732,0
"P23","Neutra",0.219,0.249,0.135,0.318
"P23","Negativa",0.531,0.419,0.101,0
"P23","No sabe",0.058,0.009,0.032,0.682
"P24","Positiva",0.443,0.252,0.099,0.067
"P24","Neutra",0.321,0.347,0.112,0
"P24","Negativa",0.146,0.351,0.706,0.283
"P24","No sabe",0.09,0.05,0.083,0.65
"P25","Positiva",0.496,0.212,0.081,0.067
"P25","Neutra",0.305,0.414,0.049,0
"P25","Negativa",0.177,0.36,0.868,0.543
"P25","No sabe",0.022,0.014,0.002,0.39
"P26","Positiva",0.624,0.635,0.203,0
"P26","Neutra",0.271,0.121,0.246,0.068
"P26","Negativa",0.089,0.244,0.492,0.286
"P26","No sabe",0.016,0,0.059,0.646
"P27","Positiva",0.185,0.168,0.412,0
"P27","Neutra",0.198,0.402,0.306,0.612
"P27","Negativa",0.509,0.228,0.158,0.388
"P27","No sabe",0.108,0.202,0.124,0
"P28","Si",0.576,0.452,0.475,0.091
"P28","No",0.424,0.548,0.525,0.909
