"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.293,0.274,0.31,0.249,0.29,0.316,0.318,0.276,0.294,0.313,0.303,0.27,0.528,0.091,0.246
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.216,0.189,0.241,0.169,0.175,0.24,0.333,0.204,0.215,0.234,0.2,0.248,0.114,0.378,0.233
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.308,0.378,0.241,0.467,0.342,0.232,0.141,0.329,0.32,0.258,0.306,0.311,0.193,0.357,0.318
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.037,0.034,0.04,0.037,0.052,0.023,0.024,0.042,0.034,0.036,0.044,0.024,0.037,0.011,0.028
"En blanco",0.047,0.043,0.052,0.046,0.043,0.063,0.036,0.049,0.042,0.053,0.049,0.043,0.044,0.044,0.06
"No sabe",0.099,0.082,0.116,0.032,0.098,0.126,0.148,0.1,0.095,0.106,0.098,0.104,0.084,0.119,0.115
