"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.277,0.241,0.311,0.252,0.279,0.299,0.274,0.256,0.289,0.286,0.29,0.249,0.496,0.083,0.241
"Patricia Bullrich a presidenta y José Luis Espert a gobernador por Juntos por el Cambio",0.227,0.222,0.231,0.169,0.194,0.256,0.332,0.224,0.216,0.248,0.217,0.248,0.131,0.403,0.182
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.106,0.087,0.125,0.074,0.096,0.119,0.153,0.104,0.103,0.114,0.101,0.118,0.062,0.178,0.137
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.243,0.312,0.178,0.382,0.259,0.179,0.122,0.266,0.252,0.197,0.236,0.257,0.149,0.261,0.269
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.031,0.03,0.032,0.029,0.044,0.017,0.023,0.022,0.036,0.036,0.037,0.019,0.034,0.009,0.02
"En blanco",0.032,0.032,0.032,0.03,0.038,0.03,0.022,0.044,0.025,0.027,0.035,0.025,0.034,0.014,0.034
"No sabe",0.084,0.076,0.091,0.064,0.09,0.1,0.074,0.084,0.079,0.092,0.084,0.084,0.094,0.052,0.117
