"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.318,0.297,0.338,0.243,0.34,0.331,0.318,0.302,0.317,0.338,0.337,0.277,0.554,0.091,0.333
"Javier Milei por la Libertad Avanza",0.439,0.507,0.373,0.645,0.45,0.389,0.305,0.477,0.441,0.391,0.419,0.482,0.275,0.587,0.435
"En blanco",0.121,0.099,0.142,0.079,0.107,0.156,0.141,0.106,0.122,0.137,0.129,0.105,0.09,0.148,0.113
"No sabe",0.122,0.097,0.147,0.033,0.103,0.124,0.236,0.115,0.12,0.134,0.115,0.136,0.081,0.174,0.119
