"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Sergio Massa a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.299,0.276,0.321,0.263,0.304,0.319,0.307,0.276,0.306,0.32,0.309,0.279,0.541,0.094,0.243
"Patricia Bullrich a presidenta y Diego Santilli a gobernador por Juntos por el Cambio",0.27,0.239,0.299,0.184,0.217,0.332,0.413,0.265,0.261,0.291,0.257,0.298,0.129,0.516,0.249
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.274,0.349,0.203,0.442,0.305,0.185,0.118,0.296,0.285,0.226,0.272,0.279,0.18,0.287,0.279
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.038,0.033,0.043,0.031,0.055,0.025,0.024,0.035,0.039,0.04,0.042,0.029,0.038,0.013,0.034
"En blanco",0.03,0.03,0.03,0.024,0.032,0.035,0.025,0.034,0.024,0.035,0.028,0.033,0.032,0.014,0.049
"No sabe",0.089,0.073,0.104,0.056,0.087,0.104,0.113,0.094,0.085,0.088,0.092,0.082,0.08,0.076,0.146
