"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli a presidente y Axel Kicillof a gobernador por el Frente de Todos",0.276,0.259,0.292,0.263,0.265,0.302,0.279,0.257,0.272,0.308,0.274,0.279,0.482,0.102,0.217
"Patricia Bullrich a presidenta y Diego Santilli a gobernador por Juntos por el Cambio",0.277,0.257,0.296,0.189,0.228,0.331,0.423,0.276,0.277,0.279,0.273,0.286,0.154,0.479,0.267
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.283,0.353,0.216,0.422,0.318,0.205,0.139,0.3,0.289,0.249,0.28,0.289,0.197,0.321,0.297
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.04,0.033,0.046,0.044,0.055,0.025,0.021,0.04,0.039,0.041,0.043,0.034,0.042,0.011,0.031
"En blanco",0.034,0.033,0.035,0.027,0.037,0.038,0.029,0.035,0.033,0.033,0.034,0.033,0.035,0.015,0.049
"No sabe",0.09,0.065,0.115,0.055,0.097,0.099,0.109,0.092,0.09,0.09,0.096,0.079,0.09,0.072,0.139
