"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Horacio Rodriguez Larreta por Juntos por el Cambio",0.288,0.263,0.314,0.212,0.247,0.316,0.405,0.272,0.276,0.327,0.274,0.318,0.23,0.415,0.278
"Javier Milei por la Libertad Avanza",0.349,0.427,0.271,0.544,0.395,0.279,0.174,0.385,0.352,0.299,0.332,0.384,0.229,0.406,0.369
"En blanco",0.228,0.204,0.251,0.18,0.226,0.265,0.224,0.206,0.229,0.253,0.252,0.178,0.366,0.087,0.198
"No sabe",0.135,0.106,0.164,0.064,0.132,0.14,0.197,0.137,0.143,0.121,0.142,0.12,0.175,0.092,0.155
