"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Agustín Rossi por el Frente de Todos",0.299,0.286,0.312,0.247,0.307,0.317,0.301,0.28,0.292,0.332,0.32,0.254,0.524,0.081,0.295
"Patricia Bullrich por Juntos por el Cambio",0.458,0.464,0.452,0.454,0.413,0.488,0.52,0.432,0.457,0.492,0.444,0.488,0.239,0.758,0.398
"En blanco",0.144,0.162,0.126,0.195,0.175,0.107,0.083,0.178,0.147,0.098,0.14,0.152,0.147,0.083,0.138
"No sabe",0.099,0.088,0.11,0.104,0.105,0.088,0.096,0.11,0.104,0.078,0.096,0.106,0.09,0.078,0.169
