"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Javier Milei a presidente y su candidato a gobernador por la Libertad Avanza",0.241,0.298,0.187,0.373,0.265,0.173,0.114,0.254,0.254,0.201,0.237,0.249,0.159,0.274,0.247
"Axel Kicillof a presidente y Sergio Massa a gobernador por el Frente de Todos",0.283,0.249,0.316,0.248,0.291,0.305,0.282,0.255,0.292,0.308,0.303,0.242,0.509,0.092,0.227
"Patricia Bullrich a presidenta y José Luis Espert a gobernador por Juntos por el Cambio",0.213,0.218,0.209,0.15,0.178,0.254,0.315,0.226,0.192,0.23,0.205,0.229,0.115,0.373,0.214
"Horacio Rodríguez Larreta a presidente y Diego Santilli a gobernador por Juntos por el Cambio",0.112,0.092,0.131,0.095,0.104,0.118,0.147,0.111,0.114,0.112,0.103,0.132,0.062,0.183,0.125
"A los candidatos a presidente y a gobernador del Frente de Izquierda",0.027,0.022,0.031,0.024,0.037,0.017,0.02,0.023,0.028,0.029,0.028,0.024,0.028,0.007,0.023
"En blanco",0.04,0.041,0.038,0.049,0.046,0.028,0.028,0.046,0.037,0.034,0.041,0.036,0.04,0.019,0.038
"No sabe",0.084,0.08,0.088,0.061,0.079,0.105,0.094,0.085,0.083,0.086,0.083,0.088,0.087,0.052,0.126
