"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.322,0.304,0.34,0.278,0.342,0.339,0.316,0.292,0.339,0.335,0.339,0.288,0.609,0.091,0.223
"De Juntos por el cambio",0.291,0.263,0.317,0.2,0.235,0.365,0.451,0.267,0.288,0.331,0.285,0.304,0.141,0.587,0.252
"De los Liberales libertarios",0.214,0.297,0.138,0.32,0.236,0.158,0.091,0.239,0.208,0.191,0.207,0.23,0.117,0.24,0.302
"De la Izquierda",0.036,0.035,0.036,0.037,0.047,0.022,0.024,0.038,0.032,0.038,0.039,0.028,0.025,0.011,0.047
"No sabe",0.137,0.101,0.169,0.165,0.14,0.116,0.118,0.164,0.133,0.105,0.13,0.15,0.108,0.071,0.176
