"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.313,0.3,0.325,0.252,0.331,0.325,0.31,0.309,0.296,0.343,0.324,0.289,0.563,0.081,0.282
"Patricia Bullrich por Juntos por el Cambio",0.497,0.511,0.483,0.479,0.466,0.519,0.551,0.492,0.499,0.499,0.49,0.511,0.253,0.814,0.471
"En blanco",0.119,0.133,0.106,0.206,0.13,0.083,0.066,0.126,0.125,0.103,0.115,0.129,0.113,0.056,0.119
"No sabe",0.071,0.056,0.086,0.063,0.073,0.073,0.073,0.073,0.08,0.055,0.071,0.071,0.071,0.049,0.128
