"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.432,0.514,0.357,0.405,0.557,0.458,0.13,0.354,0.393,0.606,0.424,0.447,0.437,0.433,0.34
"Realizo changas o trabajos de vez en cuando",0.22,0.212,0.227,0.306,0.238,0.205,0.072,0.268,0.254,0.092,0.224,0.211,0.271,0.155,0.396
"No tengo trabajo",0.184,0.133,0.231,0.289,0.187,0.16,0.059,0.185,0.203,0.15,0.194,0.164,0.153,0.172,0.126
"Soy jubilado o pensionado",0.164,0.141,0.185,0,0.018,0.177,0.739,0.193,0.15,0.152,0.158,0.178,0.139,0.24,0.138
