"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.243,0.223,0.261,0.247,0.296,0.226,0.144,0.236,0.235,0.263,0.262,0.201,0.477,0.19,0.398
"A Mauricio Macri",0.321,0.316,0.326,0.348,0.296,0.293,0.388,0.343,0.331,0.28,0.325,0.311,0.301,0.388,0.134
"A Patricia Bullrich",0.267,0.278,0.257,0.243,0.258,0.302,0.264,0.244,0.268,0.29,0.266,0.269,0.119,0.262,0.184
"A Facundo Manes",0.087,0.107,0.069,0.072,0.072,0.093,0.129,0.106,0.07,0.094,0.07,0.126,0.07,0.051,0.284
"A Gerardo Morales",0.082,0.076,0.087,0.09,0.078,0.086,0.075,0.071,0.096,0.073,0.077,0.093,0.033,0.109,0
