"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","GBA","Interior","Fernandez","Macri","Lavagna"
"Derecha",0.204,0.242,0.169,0.206,0.233,0.187,0.153,0.255,0.186,0.166,0.202,0.207,0.15,0.293,0.097
"Centro derecha",0.16,0.178,0.143,0.163,0.14,0.161,0.2,0.125,0.157,0.212,0.159,0.162,0.104,0.259,0.425
"Centro izquierda",0.181,0.196,0.168,0.15,0.18,0.202,0.201,0.126,0.182,0.257,0.182,0.18,0.269,0.085,0.172
"Izquierda",0.089,0.098,0.081,0.073,0.07,0.087,0.162,0.091,0.089,0.086,0.09,0.086,0.135,0.024,0.013
"No sabe",0.366,0.286,0.439,0.408,0.377,0.363,0.284,0.403,0.386,0.279,0.367,0.365,0.342,0.339,0.293
