"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.449,0.373,0.362,0.186
"P05","Bastante",0.184,0.282,0.326,0.194
"P05","Poco",0.279,0.267,0.166,0.287
"P05","Nada",0.058,0.078,0.118,0.201
"P05","No sabe",0.03,0,0.028,0.132
"P06","Siempre",0.299,0.203,0.192,0.124
"P06","Casi siempre",0.24,0.329,0.314,0.185
"P06","Casi nunca",0.305,0.341,0.294,0.323
"P06","Nunca, pero esta es una excepción",0.156,0.127,0.2,0.368
"P08","Unión por la Patria",0.462,0.606,0.194,0.234
"P08","Juntos por el Cambio",0.191,0.061,0.347,0.093
"P08","De los Liberales libertarios",0.093,0.142,0.259,0.038
"P08","De la Izquierda",0.023,0.009,0.017,0
"P08","Hacemos por nuestro país",0.017,0.016,0.034,0.042
"P08","Otro",0.085,0.083,0.043,0.034
"P08","En blanco",0.058,0.025,0.04,0.066
"P08","No sabe",0.071,0.058,0.066,0.493
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.379,0.437,0.2,0.231
"P11","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.254,0.137,0.027,0.051
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Mariel Fernández a intendente por Unión por la Patria",0.108,0.14,0.05,0.054
"P11","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Contreras a intendente por Unión por la Patria",0.08,0.062,0.013,0
"P11","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Gisele Agosttineli a intendente por Juntos por el Cambio",0.103,0.036,0.215,0.126
"P11","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Anibal Assef a intendente por Juntos por el Cambio",0.008,0.063,0.142,0.029
"P11","Javier Milei a presidente, Carolina Piparo a gobernadora  y Andrea Vera a intendente por la Libertad Avanza",0.068,0.078,0.257,0.107
"P11","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.003,0.014,0.02
"P11","Otros",0,0.027,0.034,0.012
"P11","No sabe",0,0.017,0.048,0.37
"P14","Sí",0.544,0.657,0.501,0.326
"P14","No",0.456,0.343,0.499,0.674
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador por Unión por la Patria",0.665,0.456,0.09,0.191
